revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,2.169908061671257,2.0441233093234135,968,1978.7113634250643
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,2.169908061671257,2.08382601508756,148,308.4062502329588
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,2.169908061671257,1.8101517947413717,271,490.5511363749117
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,1.9048322621345521,1.751956186239055,894,1566.248830497715
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.9953855562686922,1.9670788702485857,256,503.57219078363795
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,2.0046223739385605,1.982572298995718,93,184.37922380660177
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,1.9953855562686922,1.9953855562686924,114,227.47395341463093
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,1.8117506672203543,1.3358894684935663,91,121.56594163291453
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.9953855562686922,1.453434664535993,190,276.1525862618387
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,2.0046223739385605,1.9637289248754948,201,394.70951389997447
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,2.0046223739385605,1.6694287793326592,182,303.836037838544
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.9953855562686922,1.4003752293907525,320,448.12007340504084
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.9953855562686922,1.291671418379492,268,346.16794012570386
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,1.8117506672203543,1.5959520414466772,178,284.07946337750855
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,1.8117506672203543,1.376607077296559,437,601.5772927785963
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,2.085222480362654,1.6742716873384766,488,817.0445834211766
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,2.085222480362654,1.576144700361559,435,685.6229446572781
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,1.5347271325826646,1.3440437388669488,174,233.8636105628491
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.7806609847068787,0.7806609847068787,250,195.16524617671968
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,2.085222480362654,1.9125169835102729,212,405.45360050417787
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,2.085222480362654,1.4846080883551505,458,679.9505044666589
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,1.350681480550766,1.1128863454841236,286,318.28549480845936
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,1.350681480550766,0.8812503466696172,239,210.61883285403852
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.9059284491240979,0.9059284491240978,150,135.88926736861467
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,1.2816413702890277,0.9268013891888162,36,33.36485001079738
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.724184725868702,0.6427620428171086,196,125.98136039215329
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.724184725868702,0.636131060711058,211,134.22365381003323
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.6362303545445204,0.5663373755895252,355,201.04976833428145
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.6362303545445204,0.6351637026427919,166,105.43717463870345
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.5789063561916351,0.47077782407605784,532,250.45380240846276
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.5789063561916351,0.5138224585120154,309,158.77113968021274
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.5789063561916351,0.5768576780020334,278,160.36643448456527
