revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.0554064108610153,0.7829559522027811,968,757.9013617322921
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.6771163627386093,0.649235500921591,148,96.08685413639546
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.0554064108610153,0.9011962910362715,271,244.2241948708296
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,1.0554064108610153,0.9746713182580018,894,871.3561585226536
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.620590779876709,0.6191209622262046,256,158.49496632990838
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.6968264213323594,0.6255558617668767,93,58.17669514431953
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.620590779876709,0.620590779876709,114,70.74734890594482
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.9669641485691071,0.6238248302223918,91,56.76805955023765
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.620590779876709,0.5783129254203094,190,109.87945582985878
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.6968264213323594,0.696736176215357,201,140.04397141928675
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.6968264213323594,0.662868015913911,182,120.64197889633179
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.6956171367645264,0.5686359549488127,320,181.96350558362005
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.9669641485691071,0.585379089902586,268,156.88159609389305
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.7141531856060028,0.6618246947726508,178,117.80479566953184
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.7141531856060028,0.5960046359838557,437,260.4540259249449
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.7288753973603249,0.6764987690841321,488,330.1313993130565
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.7288753973603249,0.6192303581689419,435,269.36520580348974
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.6114439178943635,0.5422679027699877,174,94.35461508197787
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.3378842217206955,0.33788422172069543,250,84.47105543017386
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.858377939927578,0.6659064809447189,212,141.17217396028042
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.7288753973603249,0.5079050061449474,458,232.6204928143859
