revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.0006118863582611085,2.7532980129245885e-05,968,0.026651924765110017
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.00016976479291915894,8.373533704796352e-05,148,0.012392829883098602
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.0015037408828735353,0.00011840536132509859,271,0.03208785291910172
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.0015037408828735353,0.0001219945655839822,894,0.10906314163208009
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0015037408828735353,0.00022187323393300178,256,0.056799547886848455
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0003452788829803467,0.00015893586643280522,93,0.014781035578250886
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.00016976479291915894,0.00016976479291915894,114,0.01935318639278412
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.0015037408828735353,0.0013354593172178165,91,0.1215267978668213
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0015037408828735353,0.0008244980473894822,190,0.15665462900400162
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0,0.0,201,0.0
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0003452788829803467,7.66918841954116e-05,182,0.013957922923564911
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0003452788829803467,0.000293909766189754,320,0.09405112518072128
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.0015037408828735353,0.0014632872503640049,268,0.3921609830975533
