revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.9562861849784852,0.9272617488279323,968,897.5893728654385
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.9265610723495484,0.9190003144415649,148,136.0120465373516
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.1361047933340074,0.9434044170734189,271,255.66259702689652
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,1.1771874776363374,0.9709476092832201,894,868.0271626991988
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.1361047933340074,0.9200164898583665,256,235.52422140374182
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.1315063858747483,0.9194514867864629,93,85.50898827114105
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.911232412481308,0.9112324124813079,114,103.8804950228691
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,1.1662770800590516,1.1160999711345843,91,101.56509737324717
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.1361047933340074,1.0924684933308553,190,207.5690137328625
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.0494197012901307,0.9590023775840875,201,192.75947789440158
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.1315063858747483,1.0223165150115778,182,186.06160573210718
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.1315063858747483,1.1120403992432357,320,355.85292775783546
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.1361047933340074,1.1294515000556835,268,302.6930020149232
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,1.1662770800590516,1.1542420668147926,178,205.45508789303307
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,1.1662770800590516,1.1322679548803132,437,494.80109628269685
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,1.1662770800590516,1.133431498903134,488,553.1145714647294
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,1.1301224386692048,0.9870943297517711,435,429.38603344202045
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.9632667725086212,0.8968915352552788,174,156.0591271344185
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.7007828797340393,0.7007828797340394,250,175.19571993350985
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,1.1302970083236694,1.0929104368194094,212,231.6970126057148
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,1.1301224386692048,0.954535128693185,458,437.17708894147876
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,1.0043844520092011,0.8755841719383961,286,250.41707317438127
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,1.0043844520092011,0.7728028875941512,239,184.69989013500214
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.8753602578163148,0.8753602578163149,150,131.30403867244723
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.9685023386478424,0.8805348178625108,36,31.699253443050388
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.4740384532928467,0.3530463240141771,196,69.19707950677872
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.9432971480846406,0.5071777977043983,211,107.01451531562805
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.9432971480846406,0.38957701435438347,355,138.29984009580613
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.9432971480846406,0.9328505970598703,166,154.85319911193847
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.6427958233356477,0.5151451631086661,532,274.0572267738104
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.7383388348579407,0.6486109168022581,309,200.42077329189777
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.6427958233356477,0.6398216363491772,278,177.87041490507127
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.9432971480846406,0.6038656833248137,225,135.8697787480831
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.9432971480846406,0.763586795363256,336,256.56516324205404
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.9432971480846406,0.8979755762344832,308,276.57647748022083
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.9432971480846406,0.6160293610713387,346,213.14615893068316
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.7918781395673752,0.6025367075981785,1121,675.443649217558
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.7391062928199769,0.6620488564372194,905,599.1542150756836
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.7391062928199769,0.6733405894220846,492,331.28356999566563
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.7391062928199769,0.6289618674430831,611,384.2957010077238
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.6210833771705627,0.5799649576828398,348,201.82780527362826
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.7915732999324799,0.511294822629184,365,186.62261025965216
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.4808186260223389,0.4358048954875469,300,130.74146864626408
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.5479942123413086,0.5076783115682362,477,242.16255461804866
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.5479942123413086,0.4824001870584574,556,268.2145040045023
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.7203974190711976,0.7078111933787665,420,297.28070121908195
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.7203974190711976,0.5766060072210305,259,149.3409558702469
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.7203974190711976,0.5898893644237517,10,5.898893644237518
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.533957341003418,0.5037502824306488,143,72.03629038758278
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.7203974190711976,0.5644281570865177,361,203.75856470823288
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.7203974190711976,0.5276148210565249,684,360.88853760266306
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.60647204246521,0.556896048179618,777,432.70822943556317
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.7203974190711976,0.5228054925750955,293,153.18200932450296
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,1.0328003284454346,0.6212708956650673,781,485.2125695144176
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.4803055724143982,0.4364684396256402,860,375.3628580780506
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.5379617796897889,0.44686904765479085,812,362.85766669569017
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.4803055724143982,0.3841186057022689,1028,394.87392666193244
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.7203974190711976,0.5280918637747484,661,349.0687219551087
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.5073593790054322,0.4969264798276251,358,177.8996797782898
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.60647204246521,0.5027034371508887,603,303.1301726019859
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.49777203040122986,0.46366833340603375,322,149.30120335674286
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.5563377758979797,0.4945835261463461,362,179.03923646497728
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.46812253475189214,0.4668621720239437,358,167.13665758457185
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.46914146792888645,0.45570867386710984,428,195.043312415123
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.7203974190711976,0.5567520214596013,435,242.1871293349266
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.6539265667915345,0.6199946295796305,353,218.85810424160957
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.6539265667915345,0.5445783065615651,291,158.47228720941547
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.5563377758979797,0.537294316882406,350,188.0530109088421
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.6539265667915345,0.5009192616576016,404,202.37138170967103
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.454461229801178,0.3142192071240694,387,121.60283315701486
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.4841964291095734,0.3855791097617996,394,151.91816924614903
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.5280295866966248,0.41927448104929615,770,322.84135040795803
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.4808186260223389,0.41444939841654593,427,176.96989312386512
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,0.4466367483139038,0.4364734207893801,293,127.88671229128838
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,0.4466367483139038,0.3234718828999672,588,190.20146714518071
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,0.38202102315425873,0.31807552136927847,288,91.6057501543522
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,0.38202102315425873,0.22626284196988206,815,184.40421620545388
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,0.2842521075487137,0.21513104292529184,2226,478.8817015516996
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,0.38202102315425873,0.242091617962127,1422,344.2542807421446
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,0.48586974861621857,0.39185519206982256,1316,515.6814327638865
