revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.03226338691711426,0.012219664669052258,968,11.828635399642586
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.009299004745483399,0.007616094556551528,148,1.1271819943696262
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.015603135299682618,0.01175318396033176,271,3.1851128532499073
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.015603135299682618,0.013139209288692048,894,11.74645310409069
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.005966294288635254,0.005890171655151063,256,1.5078839437186722
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.020062727737426757,0.007242600929448681,93,0.6735618864387274
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.00588707723915577,0.00588707723915577,114,0.6711268052637578
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.012709299945831299,0.006635759545420551,91,0.6038541186332702
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.01221632684469223,0.008885106654465198,190,1.6881702643483876
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.020062727737426757,0.019663709391053042,201,3.9524055876016617
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.020062727737426757,0.01578259779412995,182,2.8724327985316513
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.014715881896018983,0.012279456570418554,320,3.929426102533937
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.012709299945831299,0.005989385655466745,268,1.6051553556650877
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.006083438014984131,0.006036712146609017,178,1.074534762096405
