revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.29663923604488374,0.2284091193996185,968,221.10002757883072
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.2596101179599762,0.22273498029515548,148,32.96477708368301
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.2596101179599762,0.15687722100472537,271,42.51372689228057
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.1657700671195984,0.15107571923588747,894,135.0616929968834
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.18484956488609314,0.1831146348048001,256,46.87734651002883
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.29663923604488374,0.19289622942555332,93,17.93934933657646
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.18484956488609314,0.1848495648860931,114,21.072850397014616
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.143027285861969,0.1399643398148673,91,12.736754923152926
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.18484956488609314,0.1369298218626725,190,26.016666153907774
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.29663923604488374,0.28964937102830235,201,58.21952357668877
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.29663923604488374,0.2190515404169376,182,39.867380355882645
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.20297504482269288,0.1264999656768143,320,40.479989016580575
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.18484956488609314,0.1416050988409057,268,37.95016648936272
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.1404353548049927,0.12054124647151218,178,21.45634187192917
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.1404353548049927,0.12981905515133926,437,56.73092710113526
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.1404353548049927,0.10982903898739424,488,53.59657102584839
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.11090254230499268,0.09238681063553383,435,40.18826262645722
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.09288688341379166,0.09101563519801217,174,15.836720524454119
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.09288688341379166,0.09288688341379168,250,23.22172085344792
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.09474480571746827,0.09071778918482223,212,19.232171307182313
