revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.6087378494381905,0.5245639477705938,968,507.7779014419348
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.5494072016388178,0.548880188131272,148,81.23426784342826
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.5494072016388178,0.4853547039345072,271,131.53112476625145
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.5351046532034874,0.4649264629685639,894,415.6442578938961
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5494072016388178,0.5488485083405629,256,140.5052181351841
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.6087378494381905,0.553839412160298,93,51.507065330907714
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5494072016388178,0.549407201638818,114,62.63242098682525
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.5351046532034874,0.5265894072663654,91,47.919636061239245
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5494072016388178,0.5314526538487956,190,100.97600423127116
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.6758932904273272,0.6137494495120067,201,123.36363935191335
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.6758932904273272,0.6133518791476776,182,111.63004200487734
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.6758932904273272,0.5396576151450164,320,172.69043684640525
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5494072016388178,0.535238106578177,268,143.44381256295145
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.5351046532034874,0.4762797896063059,178,84.77780254992246
