revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.07834345092773438,0.03502168704734361,968,33.900993061828615
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.019251959228515626,0.013099258922886202,148,1.938690320587158
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.07834345092773438,0.051487441082238274,271,13.953096533286573
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.14255163574218752,0.06991145239533728,894,62.500838441431526
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.006777991485595703,0.006519836219307034,256,1.6690780721426006
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.008169276428222657,0.006751908653013168,93,0.6279275047302246
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.006777991485595703,0.006777991485595702,114,0.77269102935791
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.14255163574218752,0.00936319249540895,91,0.8520505170822144
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.006777991485595703,0.0012931080811902096,190,0.24569053542613983
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.008169276428222657,0.00759070148610357,201,1.5257309987068175
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.008169276428222657,0.0035452879261184526,182,0.6452424025535584
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.006777991485595703,0.00032870359271764755,320,0.10518514966964722
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.061489990234375,0.0005706427778770674,268,0.15293226447105407
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.14255163574218752,0.08575864835890494,178,15.265039407885078
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.14255163574218752,0.01136249819663897,437,4.96541171193123
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.22133508300781252,0.1001439844465158,488,48.87026440989971
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.22133508300781252,0.12091301993534483,435,52.597163671875
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.11673486328125,0.0889057809588553,174,15.469605886840823
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.006683492279052735,0.006683492279052737,250,1.6708730697631842
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.22133508300781252,0.18992653353709096,212,40.26442510986328
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.22133508300781252,0.12700409340671057,458,58.167874780273436
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.08805831909179689,0.06489866337276007,286,18.56101772460938
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.08805831909179689,0.04138033472803348,239,9.8899
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.05262188110351563,0.05262188110351563,150,7.893282165527345
