revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.025749492645263675,0.020854735959462883,968,20.18738440876007
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.025749492645263675,0.024244233659795816,148,3.588146581649781
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.025749492645263675,0.020942248294274306,271,5.675349287748337
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.03264857292175293,0.019608044346866995,894,17.529591646099092
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.025749492645263675,0.02520578547567129,256,6.45268108177185
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.025749492645263675,0.0245887262446906,93,2.2867515407562258
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.025749492645263675,0.02574949264526367,114,2.9354421615600583
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.027189804601669313,0.013130536641655387,91,1.1948788343906402
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.025749492645263675,0.016911314160196405,190,3.213149690437317
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.015459490966796876,0.01489726579580734,201,2.9943504249572754
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.025749492645263675,0.012612534755664869,182,2.2954813255310063
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.025749492645263675,0.012812822643518448,320,4.1001032459259035
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.025749492645263675,0.012230451341707317,268,3.2777609595775608
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.027189804601669313,0.02106337594798442,178,3.7492809187412264
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.027189804601669313,0.02016115294343002,437,8.810423836278918
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.034687674283981326,0.024026981729171316,488,11.725167083835602
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.034687674283981326,0.022594336093376424,435,9.828536200618744
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.021371940803527834,0.01883333139748409,174,3.276999663162232
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.011332894515991211,0.01133289451599121,250,2.8332236289978026
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.034687674283981326,0.0323712671520575,212,6.86270863623619
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.034687674283981326,0.025287282716863545,458,11.581575484323503
