revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.7482176132202148,0.5929327618782863,968,573.9589134981811
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.6726595565795899,0.6488862189524883,148,96.03516040496827
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.6726595565795899,0.4458415534374898,271,120.82306098155975
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.42688649559020997,0.3901916838521925,894,348.8313653638601
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.6244615570068359,0.6113309746593236,256,156.50072951278685
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.6786940250560641,0.6246397762699794,93,58.09149919310808
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.6244615570068359,0.6244615570068358,114,71.18861749877928
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.42688649559020997,0.3030931058102912,91,27.5814726287365
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.6244615570068359,0.39939870823358237,190,75.88575456438065
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.6786940250560641,0.6594180111729832,201,132.5430202457696
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.6786940250560641,0.5260885313687089,182,95.74811270910502
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.6244615570068359,0.4248813608321361,320,135.96203546628357
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.6244615570068359,0.2976155451916937,268,79.76096611137392
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.33700112779140473,0.31758283565352474,178,56.5297447463274
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.415818880546093,0.3142936140736126,437,137.34630935016872
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.3857436735212803,0.3339578540964082,488,162.97143279904722
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.38968885047435764,0.37930011632132804,435,164.9955505997777
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.38968885047435764,0.3592139933978004,174,62.50323485121727
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.26917464294433596,0.269174642944336,250,67.29366073608401
