revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.814973997950554,1.1410772747905846,968,1104.562801997286
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,1.230783128809929,1.1801540706926505,148,174.66280246251227
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.230783128809929,0.9082638909068055,271,246.13951443574427
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.8762779508590699,0.8405816208607565,894,751.4799690495163
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.1281379150927067,1.112826072334498,256,284.8834745176315
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.4162072394490242,1.1450394089562275,93,106.48866503292916
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,1.1281379150927067,1.1281379150927064,114,128.60772232056854
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.8762779508590699,0.7505999412733777,91,68.30459465587737
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.1281379150927067,0.8123967078980804,190,154.35537450063526
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.4162072394490242,1.3778878677982227,201,276.95546142744274
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.4162072394490242,1.0778440932724256,182,196.16762497558148
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.1281379150927067,0.7947222775815475,320,254.31112882609517
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.1281379150927067,0.7469159547834922,268,200.1734758819759
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.7628569297701121,0.7522060565149684,178,133.89267805966438
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.7628569297701121,0.724358930981282,437,316.54485283882025
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.7887333588778973,0.7590247263031233,488,370.40406643592416
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.7956600631237031,0.7833835237759283,435,340.77183284252885
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.7956600631237031,0.7413276617436575,174,128.9910131433964
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.5808001122117042,0.5808001122117041,250,145.20002805292603
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.7887333588778973,0.7658538635261497,212,162.36101906754374
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.7956600631237031,0.671174152630099,458,307.39776190458537
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.7562850899696351,0.620378191749439,286,177.42816284033955
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.7562850899696351,0.4082399426510644,239,97.56934629360438
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.3482510780096054,0.34825107800960536,150,52.23766170144081
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.901484217453003,0.37898625242312745,36,13.643505087232588
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.6815006169080735,0.5954887444524285,196,116.71579391267599
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.6815006169080735,0.579214272618548,211,122.21421152251362
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.5531812662124634,0.49554005304260157,355,175.91671883012356
