revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.2008326140165329,0.11733181612760074,968,113.57719801151752
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.088729421043396,0.07008991758726739,148,10.373307802915573
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.2008326140165329,0.14380349509909585,271,38.970747171854974
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.2008326140165329,0.16996313473268912,894,151.94704245102406
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.050939742803573614,0.05078083266038448,256,12.999893161058427
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.09041425805091859,0.05447429301354193,93,5.0661092502594
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.050939742803573614,0.050939742803573614,114,5.807130679607392
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.1618803452730179,0.05985455263499375,91,5.446764289784431
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.057398266577720645,0.050680265484860064,190,9.629250442123412
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.11099770963191986,0.09195033652711272,201,18.482017641949657
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.11099770963191986,0.08973520216535737,182,16.33180679409504
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.11099770963191986,0.0640033176907152,320,20.481061661028864
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.1618803452730179,0.04740703642074741,268,12.705085760760305
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.12005486564636231,0.09086380498288722,178,16.173757286953926
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.12005486564636231,0.051466155432072606,437,22.49070992381573
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.14025689125061036,0.09951475791765042,488,48.563201863813404
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.14025689125061036,0.11380921008115528,435,49.507006385302546
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.1132487713098526,0.11147631716700805,174,19.3968791870594
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.10623952083587647,0.10623952083587648,250,26.55988020896912
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.14025689125061036,0.13709965458579781,212,29.06512677218914
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.14025689125061036,0.129762376646652,458,59.431168504166614
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.13156148800849915,0.126233022241284,286,36.10264436100722
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.1420298444390297,0.1296588982859416,239,30.988476690340043
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.1420298444390297,0.1420298444390297,150,21.30447666585445
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.1420298444390297,0.13940632781783738,36,5.018627801442146
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.10430345395803452,0.06331054010385154,196,12.4088658603549
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.11993747272491456,0.09925450772007496,211,20.942701128935816
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.11684096010923387,0.047463017377114634,355,16.849371168875695
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.11993747272491456,0.11577672170249811,166,19.218935802614688
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.14943510624170303,0.12689886939469583,532,67.51019851797818
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.12218883900642395,0.10442563856365611,309,32.26752231616974
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.11993747272491456,0.10874120699313049,278,30.230055544090277
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.11993747272491456,0.11989618589003878,225,26.976641825258724
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.11993747272491456,0.09896096729650383,336,33.250885011625286
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.11684096010923387,0.11282992064101355,308,34.751615557432174
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.11684096010923387,0.0815171409163861,346,28.20493075706959
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.12504793920516968,0.11579310855729362,1121,129.80407469272615
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.1410665232896805,0.10492848698544899,905,94.96028072183134
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.1410665232896805,0.11800207809515116,492,58.05702242281437
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.14943510624170303,0.13750544056131486,611,84.01582418296339
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.19222671461105348,0.17159137903575242,348,59.71379990444184
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.19222671461105348,0.187981868862126,365,68.61338213467599
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.19222671461105348,0.19119584827494623,300,57.35875448248387
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.22883451776504518,0.22501769536011373,477,107.33344068677425
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.2274891483783722,0.20149839751424553,556,112.03310901792051
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.2423832847595215,0.2404888310380209,420,101.00530903596878
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.2423832847595215,0.22464051394168016,259,58.18189311089516
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.2423832847595215,0.2113881303429604,10,2.113881303429604
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.22883451776504518,0.21992382976175193,143,31.449107655930526
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.2423832847595215,0.2053411928172918,361,74.12817060704234
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.26646344900131225,0.22204720677273318,684,151.8802894325495
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.3411279132962227,0.26702568771084306,777,207.47895935132505
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.2423832847595215,0.2168051728430055,293,63.523915643000606
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.3411279132962227,0.3209631147167442,781,250.67219259377723
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.3411279132962227,0.32664149702808193,860,280.91168744415046
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.3411279132962227,0.3247413201394487,812,263.6899519532323
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.33623957462310794,0.3111845521236904,1028,319.89771958315373
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.28488682346343996,0.25044670391952034,661,165.54527129080296
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.28488682346343996,0.24497144840849178,358,87.69977853024005
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.3204335125923157,0.2840950535081117,603,171.30931726539137
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.3505116237640381,0.32337270036165766,322,104.12600951645376
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.28488682346343996,0.27612549813439174,362,99.9574303246498
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.3505116237640381,0.31110008168406994,358,111.37382924289705
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.3505116237640381,0.3410538856965917,428,145.97106307814124
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.26646344900131225,0.2598591039499743,435,113.03871021823883
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.26199810400009155,0.23633761192482527,353,83.42717700946332
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.26199810400009155,0.20473202003867358,291,59.57701783125401
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.29239523963928227,0.23700384894820622,350,82.95134713187218
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.2231363885641098,0.18519423345622452,404,74.8184703163147
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.17318050048351288,0.16737127351508277,387,64.77268285033703
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.18638046870231628,0.17703528682241584,394,69.75190300803185
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.15247464530467988,0.14059678298761322,770,108.25952290046217
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.19222671461105348,0.14470688903895698,427,61.789841619634636
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,0.15801994173526765,0.15547680558629412,293,45.55470403678417
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,0.15801994173526765,0.1358579327746719,588,79.88446447150707
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,0.14485631084442138,0.12744965589866045,288,36.70550089881421
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,0.14485631084442138,0.08737695511738945,815,71.2122184206724
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,0.09652125430107117,0.06673557642061005,2226,148.55339311227797
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,0.14485631084442138,0.10538005030433506,1422,149.85043153276445
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,0.11780649623870851,0.05987367572018079,1316,78.79375724775792
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,0.17483142366409302,0.1179947210607508,917,108.20115921270849
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,0.15166339118480682,0.0865337452885184,505,43.699541370701795
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,0.09434302225112916,0.06953883823619546,1642,114.18277238383294
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,0.24790458526611328,0.16574062639991383,667,110.54899780874251
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,0.1687565881729126,0.1611564078531851,749,120.70614948203564
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,0.1687565881729126,0.15236501793364685,396,60.33654710172415
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,0.1687565881729126,0.1544490645276295,890,137.45966742959024
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,0.1687565881729126,0.1366772651152702,682,93.21389480861427
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,0.24790458526611328,0.22097375061035157,155,34.250931344604496
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,0.24790458526611328,0.2479045852661133,121,29.99645481719971
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,0.24790458526611328,0.23134891672402505,249,57.605880264282234
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,0.24790458526611328,0.14416060641479495,600,86.49636384887697
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,0.24790458526611328,0.1691073478394606,508,85.90653270244599
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,0.24790458526611328,0.2259511262183642,137,30.955304291915894
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,0.24790458526611328,0.2287998963125821,145,33.1759849653244
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,0.24790458526611328,0.16541030169242674,242,40.02929300956727
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,0.16290765380859376,0.1444034629179241,659,95.16188206291199
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,0.1358851556777954,0.13239349884173773,173,22.904075299620626
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,0.14025689125061036,0.12019135169043685,264,31.73051684627533
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,0.14025689125061036,0.1337295762195037,312,41.72362778048516
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,0.1358851556777954,0.1334497264421903,78,10.409078662490844
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,0.12199853022098542,0.1219985302209854,155,18.909772184252738
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,0.1358851556777954,0.1358851556777954,10,1.358851556777954
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,0.1496199294090271,0.1295682556475362,31,4.016615925073623
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,0.2008326140165329,0.15926120889913833,651,103.67904699333906
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,0.1618803452730179,0.13662086859086772,212,28.963624141263956
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,0.1579129940032959,0.13760098893766426,846,116.41043664126396
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,0.1259573256492615,0.10696614570976742,166,17.756380187821392
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,0.1259573256492615,0.12111921357512477,48,5.813722251605989
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,0.11702542643547059,0.046727906681262456,227,10.607234816646578
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,0.11702542643547059,0.11041243169250184,373,41.183837021303184
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,0.08010243215560914,0.06372849665143829,429,27.339525063467025
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,0.12072886711359025,0.09322401363272105,161,15.009066194868089
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,0.12401923351287843,0.10197752501790118,123,12.543235577201845
