revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,1.1571578079223634,1.091260848295578,968,1056.3405011501195
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,1.1571578079223634,1.0957361176957954,148,162.16894541897773
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,1.1571578079223634,0.9889948016827397,271,268.01759125602246
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.9846725260734559,0.9638926327797391,894,861.7200137050868
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.0326316414356231,1.0277638894079253,256,263.1075556884289
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.0326316414356231,1.0284269373724537,93,95.6437051756382
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,1.0326316414356231,1.0326316414356231,114,117.72000712366105
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.9719503555297851,0.9125004826168438,91,83.03754391813278
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.0326316414356231,0.9438714198365966,190,179.33556976895335
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.0159617210388183,1.001179618244029,201,201.2371032670498
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.0326316414356231,0.9195024249354562,182,167.34944133825303
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.0326316414356231,0.8980193187266587,320,287.3661819925308
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.0326316414356231,0.9115106012032994,268,244.28484112248424
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.908017189526558,0.8576974871642135,178,152.67015271523
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.9743872551441193,0.9463168577365526,437,413.54046683087347
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.9743872551441193,0.8453452561146412,488,412.5284849839449
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.8535262402296067,0.7270899431259881,435,316.2841252598048
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.7383116742134095,0.7102699552974482,174,123.58697222175599
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.7383116742134095,0.7383116742134096,250,184.5779185533524
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.792421589922905,0.7796889732943392,212,165.2940623383999
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.792421589922905,0.7174844933970528,458,328.60789797585016
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.7866185966968536,0.6908586052611159,286,197.58556110467913
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.8225251657009125,0.7917776644381519,239,189.2348618007183
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.8225251657009125,0.8225251657009125,150,123.37877485513687
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.9211551442146302,0.8280046089516745,36,29.808165922260283
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.5694914890766144,0.3518925636022675,196,68.97094246604443
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.7517165215969086,0.5225910391114899,211,110.26670925252436
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.7517165215969086,0.29796035549492905,355,105.77592620069981
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.7517165215969086,0.7434391099829273,166,123.41089225716593
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.5685521700620652,0.39393855028744035,532,209.57530875291826
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.621734319138527,0.5454050667836058,309,168.53016563613417
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.5901042224407196,0.5700251520591676,278,158.46699227244858
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.7517165215969086,0.5922590530961354,225,133.25828694663045
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.7517165215969086,0.6403977588999131,336,215.1736469903708
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.7517165215969086,0.7253809086187321,308,223.41731985456948
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.7517165215969086,0.5398521409838186,346,186.78884078040124
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.8793887632608414,0.6628205378273043,1121,743.0218229044082
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.7896382251739502,0.7364294729876387,905,666.4686730538131
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.7896382251739502,0.655712160077037,492,322.61038275790224
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.7896382251739502,0.5983940455039474,611,365.6187618029118
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.540507473564148,0.49464893178974073,348,172.13782826282977
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.7532831161022187,0.4554540475304486,365,166.24072734861375
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.7039688059806825,0.6417653747720721,300,192.52961243162162
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.7298519942998887,0.4674802918758034,477,222.98809922475823
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.7039688059806825,0.49632931849630624,556,275.9591010839463
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.4523622034072876,0.44980327495234346,420,188.91737547998426
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.4523622034072876,0.4391806573231708,259,113.74779024670124
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.469359770321846,0.46426050024747845,10,4.6426050024747845
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.469359770321846,0.43187308323866846,143,61.75785090312959
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.469359770321846,0.46658177462112876,361,168.4360206382275
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.5831482580065728,0.5587765962714341,684,382.2031918496609
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.6841273175001145,0.525145996569866,777,408.03843933478595
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.469359770321846,0.4432340989168188,293,129.86759098262792
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.8047622375011444,0.7304073668537616,781,570.4481535127878
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.7638952417612076,0.703993405258517,860,605.4343285223246
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.7638952417612076,0.6041362175466098,812,490.5586086478472
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.7638952417612076,0.72585279666822,1028,746.1766749749302
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.5889314661026002,0.5677056468703744,661,375.2534325813175
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.5889314661026002,0.5827436022106829,358,208.62220959142448
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,0.5823883164048195,0.5467222656477347,603,329.6735261855841
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.6549281473875046,0.5602387267494053,322,180.3968700133085
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.5889314661026002,0.5794343253766635,362,209.75522578635218
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.5889314661026002,0.5659984377862356,358,202.62744072747233
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.6175847227573396,0.5549547581752605,428,237.52063649901152
