revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.6848993336677551,0.49098385257491894,968,475.27236929252155
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.5484109206438065,0.5446803416614597,148,80.61269056589605
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.6657207064628602,0.4213662167437402,271,114.1902447375536
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.6657207064628602,0.3806737163005259,894,340.32230237267015
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.6657207064628602,0.5529933341523632,256,141.56629354300497
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.5484109206438065,0.5341113741682422,93,49.67235779764653
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5484109206438065,0.5484109206438065,114,62.51884495339394
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.6657207064628602,0.6336177961215869,91,57.65921944706441
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.6657207064628602,0.5262208082336501,190,99.98195356439354
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.43401078043580055,0.4228457439189527,201,84.9919945277095
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.5484109206438065,0.3645656866761354,182,66.35095497505665
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5484109206438065,0.34224273943811656,320,109.51767662019729
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.6657207064628602,0.661587572272678,268,177.30546936907768
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.6657207064628602,0.5626996394397168,178,100.16053582026959
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.6657207064628602,0.62387245262212,437,272.63226179586644
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.6657207064628602,0.5431358661473652,488,265.05030267991424
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.5733988857448101,0.3506725403708562,435,152.54255506132245
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.3247833906412125,0.3164136641154344,174,55.05597755608559
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.29168492665290835,0.2916849266529083,250,72.92123166322708
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.3567457957804203,0.34631210807047363,212,73.41816691094041
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.3567457957804203,0.31492751130352375,458,144.2368001770139
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.32918019540309906,0.2915349990870048,286,83.37900973888338
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.32918019540309906,0.19716000542353887,239,47.12124129622579
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.16647736049890519,0.16647736049890516,150,24.971604074835774
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.3685177049934864,0.1777018240819375,36,6.39726566694975
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.5076592439889908,0.39049586482473775,196,76.5371895056486
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.6681138510882855,0.5314221015814357,211,112.13006343368292
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.4297614843368531,0.30360906310584346,355,107.78121740257443
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.6681138510882855,0.4294928779120546,166,71.29581773340107
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.6164710139274597,0.5198913815528379,532,276.58221498610976
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.6164710139274597,0.5246704708520649,309,162.12317549328804
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.6681138510882855,0.6200005603521204,278,172.36015577788947
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.6681138510882855,0.6649358195315997,225,149.61055939460994
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.6681138510882855,0.4822959277043563,336,162.05143170866373
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.4736957491397858,0.4254369000699226,308,131.03456522153616
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.4736957491397858,0.4092283186216575,346,141.5929982430935
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.6681138510882855,0.5980147316474896,1121,670.3745141768359
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.6545908425807954,0.5176793200109743,905,468.49978460993174
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,0.6681138510882855,0.607907875315942,492,299.0906746554435
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,0.6028744913339615,0.5339916458488485,611,326.26889561364646
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.516178737449646,0.43881735595663385,348,152.70843987290857
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,0.6164588472366334,0.39512259194558613,365,144.21974606013893
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,0.6105483182430268,0.5576563453293444,300,167.2969035988033
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,0.6105483182430268,0.4420450468941805,477,210.8554873685241
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,0.6105483182430268,0.43378386777497885,556,241.18383048288825
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.714490584397316,0.6954716580460185,420,292.0980963793278
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.714490584397316,0.5118313463864639,259,132.56431871409416
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.7420648541450501,0.7337925732207299,10,7.337925732207299
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.7420648541450501,0.4194718190703333,143,59.98447012705766
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.7420648541450501,0.7375582560422348,361,266.25853043124675
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,0.7420648541450501,0.6692065945983249,684,457.73731070525423
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,0.5541459157347679,0.38169873408558214,777,296.5799163844973
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.7420648541450501,0.5172231632460303,293,151.5463868310869
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,0.4193079992055893,0.2444238809509654,781,190.89505102270397
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,0.438559852385521,0.34915222005974245,860,300.2709092513785
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.438559852385521,0.3859169529425604,812,313.36456578935906
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,0.438559852385521,0.42812239367628485,1028,440.10982069922085
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.7177985278129578,0.6018957094962113,661,397.85306397699566
