revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.9750522497177124,0.814687186652939,968,788.617196680045
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.8775091940879822,0.7551357048439014,148,111.7600843168974
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.8775091940879822,0.6474075209696794,271,175.44743818278312
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.7878750362396241,0.6670925342235522,894,596.3807255958557
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.6392676751852036,0.629794601558149,256,161.22741799888615
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.9475350985527039,0.6574933144161779,93,61.146878240704545
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.6294095172643662,0.6294095172643661,114,71.75268496813774
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.7386235853910447,0.6389708207287631,91,58.14634468631744
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.6628037596702576,0.6398468901753426,190,121.5709091333151
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.9475350985527039,0.9309696620329103,201,187.12490206861497
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.9475350985527039,0.7913270708737793,182,144.02152689902783
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.7255582491874695,0.669487537541911,320,214.23601201341154
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.6392676751852036,0.6389166015844736,268,171.22964922463893
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.7386235853910447,0.6989928571628722,178,124.42072857499124
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.7386235853910447,0.6237207039921999,437,272.56594764459135
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.7386235853910447,0.6754031928824108,488,329.59675812661646
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.72996698179245,0.6060642841654263,435,263.63796361196046
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.5946187292575836,0.5366488047903982,174,93.37689203352929
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.3653740279555321,0.3653740279555321,250,91.34350698888302
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.72996698179245,0.6716511828567622,212,142.3900507656336
