revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.0011592095375061037,7.783948340691812e-05,968,0.07534861993789674
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.0,0.0,148,0.0
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.0011592095375061037,1.2832577905971628e-05,271,0.003477628612518311
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.0011592095375061037,0.000581699735579608,894,0.5200395636081696
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0,0.0,256,0.0
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0,0.0,93,0.0
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.0,0.0,114,0.0
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.0005094942569732667,1.1197675977434431e-05,91,0.0010189885139465333
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0021212657928466796,0.0004577468289827045,190,0.08697189750671386
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0,0.0,201,0.0
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0,0.0,182,0.0
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0,0.0,320,0.0
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.0,0.0,268,0.0
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.0005094942569732667,0.0003062690196412333,178,0.05451588549613953
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.0021212657928466796,0.001626426985389308,437,0.7107485926151276
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.0021212657928466796,0.0010355156585329871,488,0.5053316413640977
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.0020908802032470705,0.0005677207785639269,435,0.24695853867530823
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.0020908802032470705,0.0008533189088448712,174,0.14847749013900757
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.0020908802032470705,0.0020908802032470705,250,0.5227200508117676
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.0015847323417663576,0.00046040399648108576,212,0.09760564725399018
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.0020908802032470705,0.00030384574826627844,458,0.13916135270595553
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.0023136857986450197,0.0003857993187604251,286,0.11033860516548158
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.0023136857986450197,0.0017406814670961775,239,0.4160228706359864
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.001396728801727295,0.0013967288017272953,150,0.2095093202590943
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.007608176040649415,0.0017418092038896352,36,0.06270513134002687
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.0028860719680786134,0.0015773178353601573,196,0.30915429573059083
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.005069389343261719,0.0032702870063872134,211,0.690030558347702
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.005698617935180664,0.00203025315714554,355,0.7207398707866668
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.005069389343261719,0.0050108953022095105,166,0.8318086201667787
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.004266017818450928,0.00322745955940476,532,1.7170084856033323
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.0057895236968994145,0.0046437891620648335,309,1.4349308510780336
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.004652478790283203,0.004073217988871842,278,1.132354600906372
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.005069389343261719,0.004658037597656249,225,1.048058459472656
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.0057895236968994145,0.005507010483741761,336,1.8503555225372317
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.0057895236968994145,0.004918079362596785,308,1.5147684436798097
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.008432505798339844,0.00583811031848709,346,2.019986170196533
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,0.011421351432800294,0.005001903814082695,1121,5.607134175586701
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,0.017179202175140382,0.010788005461877226,905,9.763144942998888
