revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.25440417697429657,0.2394496275932336,968,231.78723951025012
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.23472962691783905,0.22234983917426424,148,32.90777619779111
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.25440417697429657,0.24045361857170658,271,65.16293063293249
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.2907131730079651,0.24646264382143251,894,220.33760357636066
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.20963087916374207,0.20574333812954135,256,52.670294561162585
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.20963087916374207,0.20580787879805412,93,19.140132728219033
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.20963087916374207,0.20963087916374207,114,23.897920224666596
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.25440417697429657,0.12753973051322684,91,11.606115476703643
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.20963087916374207,0.1288624074964931,190,24.483857424333692
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.19345420652627945,0.1843618073087575,201,37.05672326906026
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.20963087916374207,0.12889847136033433,182,23.459521787580847
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.20963087916374207,0.09796425558506512,320,31.348561787220838
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.25440417697429657,0.11324767085840898,268,30.350375790053604
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.2538457944393158,0.19651290922398482,178,34.9792978418693
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.2538457944393158,0.1410524182679861,437,61.63990678310992
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.3494840770483017,0.23157219759016376,488,113.00723242399991
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.3494840770483017,0.24255871952363817,435,105.5130429927826
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.2328323119878769,0.21620235962771828,174,37.61921057522298
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.16706840947270393,0.16706840947270393,250,41.76710236817598
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.4088466839551926,0.3476841541534325,212,73.70904068052769
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.3494840770483017,0.29855966986102833,458,136.74032879635098
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.4088466839551926,0.31150837037763396,286,89.09139392800331
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.4088466839551926,0.22371799750036278,239,53.46860140258671
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.246190903878212,0.246190903878212,150,36.9286355817318
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.31922856950759887,0.25024855196873347,36,9.008947870874405
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.1822563883185387,0.15522333583162753,196,30.423773822999
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.1822563883185387,0.16374824764796345,211,34.55088025372029
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.14652577476501466,0.13088461387079364,355,46.464037924131745
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.15438235263824462,0.14645580142678985,166,24.311663036847115
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.15764104862958195,0.1265599486224437,532,67.32989266714006
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.1434139939069748,0.12027302054409843,309,37.164363348126415
