revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.0003618913650512695,2.9260325628863877e-05,968,0.028323995208740235
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.0,0.0,148,0.0
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.0003618913650512695,0.00028827630708138437,271,0.07812287921905517
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.002843808364868164,0.00047980322315122195,894,0.42894408149719243
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.0,0.0,256,0.0
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.0,0.0,93,0.0
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.0,0.0,114,0.0
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.001268272590637207,6.366557655753669e-05,91,0.0057935674667358395
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.0,0.0,190,0.0
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.0,0.0,201,0.0
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.0,0.0,182,0.0
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.0,0.0,320,0.0
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.0003618913650512695,1.3503409143704088e-06,268,0.0003618913650512695
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.001268272590637207,0.0007623885797650627,178,0.13570516719818115
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.001268272590637207,8.820620303295842e-05,437,0.03854611072540283
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.0015037839889526369,0.0008107685120379339,488,0.39565503387451173
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.0015037839889526369,0.001173413336085177,435,0.510434801197052
