revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,2.4038959006786347,1.8675934192093935,968,1807.830429794693
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,1.8098634301185608,1.6915655176489743,148,250.3516966120482
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,2.022313574886322,1.80453678063273,271,489.0294675514698
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,2.022313574886322,1.8685152446543345,894,1670.452628720975
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,1.5700265664815904,1.5471202008169147,256,396.06277140913016
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,1.8611845490932466,1.580829523023226,93,147.01714564116003
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,1.5700265664815904,1.5700265664815907,114,178.98302857890133
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,1.8849323243141176,1.0786055065783826,91,98.15310109863282
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,1.5700265664815904,1.075999865456506,190,204.43997443673612
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,1.8611845490932466,1.7937138006509241,201,360.53647393083577
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,1.8611845490932466,1.3154254091334867,182,239.40742446229459
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,1.5700265664815904,0.9409600791614501,320,301.10722533166404
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,1.8849323243141176,1.0023031929508075,268,268.6172557108164
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,1.2494108712673189,1.1433946023240518,178,203.5242392136812
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,1.2494108712673189,1.0375699115681154,437,453.41805135526647
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,1.351365408873558,1.1766488665487436,488,574.2046468757868
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,1.351365408873558,1.0093996294966512,435,439.0888388310433
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.96504750289917,0.8536729334524309,174,148.53909042072297
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.5246117055416107,0.5246117055416109,250,131.1529263854027
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,1.3950674907684326,1.2468155980396947,212,264.32490678441525
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,1.351365408873558,0.9650225033633577,458,441.9803065404178
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.8657934887647629,0.7236925905678656,286,206.97608090240956
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.8657934887647629,0.6628313994511402,239,158.4167044688225
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.7171795307636262,0.7171795307636262,150,107.57692961454393
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.9217055997610093,0.7285420901523696,36,26.227515245485307
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.40702376432418824,0.3474330054711322,196,68.09686907234192
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.8901930109500885,0.4592980207167531,211,96.9118823712349
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.8901930109500885,0.4253863216814525,355,151.01214419691564
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.8901930109500885,0.8809994192246933,166,146.24590359129908
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.7947713093280793,0.5595893347174153,532,297.70152606966496
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.886654541683197,0.7812791515270099,309,241.41525782184604
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.7947713093280793,0.7768756219783275,278,215.97142290997505
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.8901930109500885,0.5376926652380626,225,120.98084967856408
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.8901930109500885,0.8678579052140314,336,291.60025615191455
Raha,Raha,,341,NAGAON,18-305-00135,18-305,0.8901930109500885,0.870302543083801,308,268.0531832698107
Kampur,Kampur,,375,NAGAON,18-305-00136,18-305,0.8901930109500885,0.7004831322525279,346,242.36716375937465
Dhekiajuli (Pt),Dhekiajuli (Pt),,1231,SONITPUR,18-306-00137,18-306,1.452661159646511,0.6919208957470708,1121,775.6433241324664
Chariduar,Chariduar,,1000,SONITPUR,18-306-00138,18-306,1.176346637916565,1.088572104103552,905,985.1577542137147
Tezpur,Tezpur,y,546,SONITPUR,18-306-00139,18-306,1.0840511150360108,0.8824358883077539,492,434.1584570474149
Na-Duar,Naduar,,668,SONITPUR,18-306-00140,18-306,1.0897449963331223,0.8487030941027083,611,518.5575904967548
Narayanpur,Narayanpur,,380,LAKHIMPUR,18-307-00141,18-307,0.8173000023365021,0.7584397859053708,348,263.937045495069
Bihpuria,Bihpuria,,407,LAKHIMPUR,18-307-00142,18-307,1.2233389223098756,0.7125119896850848,365,260.06687623505593
Naobaicha,Nowboicha,,330,LAKHIMPUR,18-307-00143,18-307,1.1612308435440064,1.0500916839933394,300,315.02750519800185
Kadam,Kadam,,523,LAKHIMPUR,18-307-00144,18-307,1.2333693350791932,0.735855004299212,477,351.0028370507241
North Lakhimpur,North Lakhimpur,y,616,LAKHIMPUR,18-307-00145,18-307,1.1612308435440064,0.7861997469273403,556,437.1270592916012
Dhakuakhana (Pt-I),Dhakuakhana (Pt-I),,462,LAKHIMPUR,18-307-00146,18-307,0.7811592723846436,0.7723961198427562,420,324.4063703339576
Subansiri (Pt-I),Subansiri (Pt-I),,280,LAKHIMPUR,18-307-00147,18-307,0.7811592723846436,0.7113429555465817,259,184.23782548656465
Dhakuakhana (Pt-II),Dhakuakhana (Pt-II),,9,DHEMAJI,18-308-00148,18-308,0.7811592723846436,0.6835653267550469,10,6.835653267550469
Subansiri (Pt-II),Subansiri (Pt-II),,155,DHEMAJI,18-308-00149,18-308,0.7072065341949463,0.6216196621062873,143,88.89161168119908
Dhemaji,Dhemaji,y,396,DHEMAJI,18-308-00150,18-308,0.7811592723846436,0.6645254315451573,361,239.89368078780177
Sissibargaon,Sissiborgaon,,746,DHEMAJI,18-308-00151,18-308,1.1210940514564516,0.7359931787619466,684,503.41933427317144
Jonai,Jonai,,853,DHEMAJI,18-308-00152,18-308,1.1210940514564516,0.9396609291312933,777,730.1165419350149
Gogamukh,Gogamukh,,324,DHEMAJI,18-308-00153,18-308,0.7811592723846436,0.6434314570461931,293,188.52541691453456
Sadiya,Sadiya,,851,TINSUKIA,18-309-00154,18-309,1.9392286870002748,1.147954830449064,781,896.5527225807191
Doom Dooma,Doom Dooma,,937,TINSUKIA,18-309-00155,18-309,1.0201203280448914,0.8646663273977679,860,743.6130415620804
Tinsukia,Tinsukia,y,890,TINSUKIA,18-309-00156,18-309,0.9017221627235413,0.7810573609668047,812,634.2185771050454
Margherita,Margherita,,1132,TINSUKIA,18-309-00157,18-309,1.0201203280448914,0.8742886676756324,1028,898.7687503705502
Dibrugarh West,Dibrugarh West,,723,DIBRUGARH,18-310-00158,18-310,0.7811592723846436,0.6839982078087673,661,452.1228153615952
Dibrugarh East,Dibrugarh East,,393,DIBRUGARH,18-310-00159,18-310,0.711873366689682,0.6964969659548232,358,249.34591381182673
Chabua,Chabua,,658,DIBRUGARH,18-310-00160,18-310,1.1210940514564516,0.7969560093111067,603,480.5644736145973
Tengakhat,Tengakhat,,355,DIBRUGARH,18-310-00161,18-310,0.8208144462823869,0.7692805504706335,322,247.70833725154398
Moran,Moran,,395,DIBRUGARH,18-310-00162,18-310,0.6542365791797639,0.6323788067280258,362,228.92112803554537
Tingkhong,Tingkhong,,391,DIBRUGARH,18-310-00163,18-310,0.8208144462823869,0.6963669044557896,358,249.2993517951727
Naharkatiya,Naharkatia,,464,DIBRUGARH,18-310-00164,18-310,0.8208144462823869,0.8094057513279893,428,346.42566156837944
Dimow,Demow,,478,SIVASAGAR,18-311-00165,18-311,0.7811592723846436,0.6589321871176533,435,286.6355013961792
Sibsagar,Sivsagar,y,388,SIVASAGAR,18-311-00166,18-311,0.6764129774093628,0.6667435471541484,353,235.36047214541438
Amguri,Amguri,,315,SIVASAGAR,18-311-00167,18-311,0.6764129774093628,0.6222462331473622,291,181.0736538458824
Nazira,Nazira,,386,SIVASAGAR,18-311-00168,18-311,0.6489555164337159,0.6372799682506833,350,223.04798888773917
Teok,Teok,,450,JORHAT,18-312-00169,18-312,0.6764129774093628,0.590243115723015,404,238.45821875209805
Titabor,Titabor,,419,JORHAT,18-312-00170,18-312,0.5835547709107399,0.40212974336865026,387,155.62421068366766
Mariani,Mariani,,437,JORHAT,18-312-00171,18-312,0.585456875371933,0.4765707755171103,394,187.76888555374146
Bokakhat,Bokakhat,,850,GOLAGHAT,18-313-00172,18-313,0.5757253364086151,0.5155463814446214,770,396.9707137123585
Khumtai,Khumtai,,473,GOLAGHAT,18-313-00173,18-313,0.5835547709107399,0.5646958575857607,427,241.12513118911983
Dergaon,Dergaon,,323,GOLAGHAT,18-313-00174,18-313,0.5835547709107399,0.573762948601197,293,168.11254394015074
Golaghat,Golaghat,y,658,GOLAGHAT,18-313-00175,18-313,0.5835547709107399,0.44947578139745054,588,264.2917594617009
Morangi,Morangi,,319,GOLAGHAT,18-313-00176,18-313,0.5167364742279053,0.48909990837275985,288,140.86077361135483
Sarupathar,Sarupathar,,900,GOLAGHAT,18-313-00177,18-313,0.5167364742279053,0.38652705242949764,815,315.0195477300406
Diphu,Diphu,y,2468,KARBI ANGLONG,18-314-00178,18-314,0.5479197838783264,0.32017005221526146,2226,712.698536231172
Silonijan,Silonijan,,1566,KARBI ANGLONG,18-314-00179,18-314,0.5479197838783264,0.4486838394412176,1422,638.0284196854114
Umrangso,Umrangso,,1460,DIMA HASAO,18-315-00180,18-315,0.6090467575073243,0.291912097870905,1316,384.156320798111
Haflong,Haflong,y,1024,DIMA HASAO,18-315-00181,18-315,0.8188376512527467,0.6115669472602877,917,560.8068906376839
Mahur,Mahur,,568,DIMA HASAO,18-315-00182,18-315,0.8188376512527467,0.3601929309959223,505,181.89743015294076
Maibong,Maibong,,1832,DIMA HASAO,18-315-00183,18-315,0.49441700253486637,0.3365886180650013,1642,552.6785108627321
Katigora,Katigorah,,744,CACHAR,18-316-00184,18-316,1.0968561787128448,0.7874644506129904,667,525.2387885588646
Silchar,Silchar,y,838,CACHAR,18-316-00185,18-316,0.8188376512527467,0.7728480194270689,749,578.8631665508747
Udarbond,Udharbond,,447,CACHAR,18-316-00186,18-316,0.8202147411823273,0.8129077625791231,396,321.91147398133273
Sonai,Sonai,,1000,CACHAR,18-316-00187,18-316,0.8298348028659821,0.8053792698477626,890,716.7875501645087
Lakhipur,Lakhipur,,754,CACHAR,18-316-00188,18-316,0.8202147411823273,0.6831930129590271,682,465.9376348380565
Karimganj,Karimganj,y,178,KARIMGANJ,18-317-00189,18-317,1.1032326313018799,1.0050539540256993,155,155.78336287398338
Badarpur,Badarpur,,134,KARIMGANJ,18-317-00190,18-317,1.0968561787128448,1.0968561787128448,121,132.71959762425422
Nilambazar,Nilambazar,,280,KARIMGANJ,18-317-00191,18-317,1.0968561787128448,1.0251060661877016,249,255.25141048073772
Patharkandi,Patherkandi,,672,KARIMGANJ,18-317-00192,18-317,1.0968561787128448,0.7682029204939207,600,460.9217522963524
RamkrishnaNagar,RK Nagar,,575,KARIMGANJ,18-317-00193,18-317,1.0968561787128448,0.7880415346794243,508,400.32509961714754
Algapur,Algapur,,156,HAILAKANDI,18-318-00194,18-318,1.0968561787128448,1.0117026138984373,137,138.6032581040859
Hailakandi,Hailakandi,y,161,HAILAKANDI,18-318-00195,18-318,1.0968561787128448,1.0227524866465862,145,148.299110563755
Lala,Lala,,270,HAILAKANDI,18-318-00196,18-318,1.0968561787128448,0.7711556692683007,242,186.61967196292878
Katlichara,Katlicherra,,742,HAILAKANDI,18-318-00197,18-318,0.7530381062030792,0.7073589150141513,659,466.1495249943257
Bongaigaon(Pt),"Bongaigaon
(Pt)",y,189,BONGAIGAON,18-319-00198,18-319,1.71438664932251,1.619506985567071,173,280.17470850310326
Boitamari,Boitamari,,297,BONGAIGAON,18-319-00199,18-319,1.71438664932251,1.2515583345842183,264,330.4114003302336
Srijangram,Srijangram,,348,BONGAIGAON,18-319-00200,18-319,1.71438664932251,1.362040041623131,312,424.9564929864169
Sidli (Pt-II),Sidli (Pt-II),,85,BONGAIGAON,18-319-00201,18-319,1.71438664932251,1.6428519142370959,78,128.14244931049348
Manikpur,Manikpur,,169,BONGAIGAON,18-319-00202,18-319,1.3950674907684326,1.3950674907684328,155,216.2354610691071
Kokrajhar (Pt),Kokrajhar (Pt),,13,CHIRANG,18-320-00203,18-320,1.71438664932251,1.7143866493225102,10,17.1438664932251
Barnagar (Pt),Barnagar (Pt),,34,CHIRANG,18-320-00204,18-320,2.7477165417671205,1.4945790394659966,31,46.331950223445894
Bengtal,Bengtal,,716,CHIRANG,18-320-00205,18-320,2.7738679470062255,2.564194586177392,651,1669.2906756014822
Sidli (Pt),Sidli (Pt),,229,CHIRANG,18-320-00206,18-320,1.8849323243141176,1.719213413709065,212,364.4732437063218
Bijni (Pt),Bijni (Pt),,934,CHIRANG,18-320-00207,18-320,2.7477165417671205,2.081222279283735,846,1760.7140482740401
Rangia(Pt),"Rangia
(Pt)",,186,KAMRUP,18-321-00208,18-321,0.5725277821302415,0.5044459038658314,166,83.73802004172802
Koya,Kayan,,54,KAMRUP,18-321-00209,18-321,0.5725277821302415,0.5381542008171479,48,25.831401639223103
Kamalpur,Kamalpur,,250,KAMRUP,18-321-00210,18-321,0.5725277821302415,0.3328912524837755,227,75.56631431381703
Hajo,Hajo,,413,KAMRUP,18-321-00211,18-321,0.5725277821302415,0.5491195958429623,373,204.82160924942497
Chhaygaon,Chhaygaon,,471,KAMRUP,18-321-00212,18-321,0.9968299760818482,0.5654748113295971,429,242.58869406039713
Goroimari,Goroimari,,177,KAMRUP,18-321-00213,18-321,0.5840813508987427,0.4591469644500602,161,73.92266127645969
Chamaria,Chamaria,,140,KAMRUP,18-321-00214,18-321,0.6643931141853333,0.5083235704011064,123,62.52379915933609
Nagarbera,Nagarbera,,115,KAMRUP,18-321-00215,18-321,0.6643931141853333,0.5368256150347516,103,55.29303834857941
Boko,Boko,,514,KAMRUP,18-321-00216,18-321,1.5661792256832123,0.6852223805946189,462,316.57273983471396
NorthGuwahati,"North
Guwahati",,91,KAMRUP,18-321-00217,18-321,0.2714500757455826,0.2714500757455826,78,21.173105908155442
Jalah (Pt),Jalah (Pt),,56,KAMRUP,18-321-00218,18-321,0.5275568975925445,0.5275568975925445,53,27.96051557240486
Guwahati,Guwahati,y,101,KAMRUP METRO,18-322-00219,18-322,0.5008928032875061,0.33559535441321714,93,31.210367960429195
Sonapur,Sonapur,,493,KAMRUP METRO,18-322-00220,18-322,0.5008928032875061,0.22092889896814227,443,97.87150224288703
Chandrapur,Chandrapur,,125,KAMRUP METRO,18-322-00221,18-322,0.2714500757455826,0.2128669942432216,112,23.841103355240822
Tihu(Pt),"Tihu
(Pt)",,95,NALBARI,18-323-00222,18-323,0.7171795307636262,0.7171795307636261,89,63.82897823796272
PachimNalbari,Pachim Nalbari,,149,NALBARI,18-323-00223,18-323,0.7171795307636262,0.6345755993032457,135,85.66770590593816
Barkhetri,Barkhetri,,371,NALBARI,18-323-00224,18-323,0.5840813508987427,0.5807656817551197,338,196.29880043323044
Barbhag,Barbhag,,82,NALBARI,18-323-00225,18-323,0.5725277821302415,0.5445289377152126,75,40.83967032864094
Nalbari,Nalbari,y,128,NALBARI,18-323-00226,18-323,0.5725277821302415,0.5082447209732874,112,56.92340874900819
Banekuchi,Banekuchi,,61,NALBARI,18-323-00227,18-323,0.7171795307636262,0.5720545276795115,56,32.035053550052645
Ghograpar (Pt),Ghograpar (Pt),,131,NALBARI,18-323-00228,18-323,0.4975308774471283,0.4975308774471283,119,59.20617441620827
Baganpara (Pt),Baganpara (Pt),,212,BAKSA,18-324-00260,18-324,0.9217055997610093,0.4877827102525072,191,93.16649765822888
Baganpara (Pt),Baganpara (Pt),,19,NALBARI,18-323-00230,18-323,0.7171795307636262,0.6858011517184123,14,9.601216124057771
