revenue_ci,revenue_cr,HQ,are_new,dtname,object_id,dtcode11,max,mean,count,sum
Gossaigaon (Pt),Gossaigaon (Pt),,1069,KOKRAJHAR,18-300-00101,18-300,0.7957439817070961,0.5622003144723942,968,544.2099044092776
Bhowraguri,Bhawraguri,,159,KOKRAJHAR,18-300-00102,18-300,0.645671451663971,0.5871496188292633,148,86.89814358673097
Dotoma,Dotoma,,304,KOKRAJHAR,18-300-00103,18-300,0.645671451663971,0.3930882858580769,271,106.52692546753885
Kokrajhar (Pt),Kokrajhar (Pt),y,990,KOKRAJHAR,18-300-00104,18-300,0.454639421081543,0.3592653812821279,894,321.18325086622235
Bagribari (Pt),Bagribari (Pt),,281,KOKRAJHAR,18-300-00105,18-300,0.5270244481086731,0.5241969079904258,256,134.19440844554902
Golokganj (Pt),Golokganj (Pt),,103,KOKRAJHAR,18-300-00106,18-300,0.6985136177778244,0.538124499449166,93,50.04557844877243
Dhubri (Pt),Dhubri (Pt),,124,KOKRAJHAR,18-300-00107,18-300,0.5270244481086731,0.5270244481086731,114,60.08078708438873
Chapar (Pt),Chapar (Pt),,101,KOKRAJHAR,18-300-00108,18-300,0.454639421081543,0.4429735144866692,91,40.3105898182869
Bagribari (Pt),Bagribari (Pt),,213,DHUBRI,18-301-00109,18-301,0.5270244481086731,0.4316580392338101,190,82.01502745442392
Agamoni,Agamoni,,221,DHUBRI,18-301-00110,18-301,0.6985136177778244,0.6687797480971066,201,134.42472936751844
Golokganj (Pt),Golakganj (Pt),,199,DHUBRI,18-301-00111,18-301,0.6985136177778244,0.471470194534548,182,85.80757540528774
Dhubri (Pt),Dhubri (Pt),y,357,DHUBRI,18-301-00112,18-301,0.5270244481086731,0.3567973432850093,320,114.17514985120297
Bilasipara (Pt),Bilasipara (Pt),,295,DHUBRI,18-301-00113,18-301,0.5270244481086731,0.4561359932308767,268,122.24444618587496
Chapar (Pt),Chapar (Pt),,195,DHUBRI,18-301-00114,18-301,0.454639421081543,0.4212551741348224,178,74.98342099599839
Lakhipur,Lakhipur,,487,GOALPARA,18-302-00115,18-302,0.454639421081543,0.43682316811744903,437,190.89172446732522
Balijana,Balijana,,541,GOALPARA,18-302-00116,18-302,0.454639421081543,0.4047656649270996,488,197.5256444844246
Matia,Matia,,478,GOALPARA,18-302-00117,18-302,0.4072818560600281,0.3890820813731489,435,169.2507053973198
Dudhnai,Dudhnoi,,196,GOALPARA,18-302-00118,18-302,0.402026508140564,0.39153175459346556,174,68.12652529926301
Rangjuli,Rangjuli,,277,GOALPARA,18-302-00119,18-302,0.402026508140564,0.40202650814056395,250,100.506627035141
Kalgachia,Kalgachia,,232,BARPETA,18-303-00120,18-303,0.4107779809474945,0.3837585630385381,212,81.35681536417007
Baghbor,Baghbor,,513,BARPETA,18-303-00121,18-303,0.4107779809474945,0.39485688148523523,458,180.84445172023774
Barpeta,Barpeta,y,316,BARPETA,18-303-00122,18-303,0.4107779809474945,0.4085551057193662,286,116.84676023573874
Sarthebari,Sarthebari,,262,BARPETA,18-303-00123,18-303,0.4107779809474945,0.37984100107822455,239,90.78199925769567
Bajali (Pt),Bajali (Pt),,167,BAJALI,18-799-00124,18-799,0.32820233421325684,0.32820233421325684,150,49.23035013198852
Jalah (Pt),Jalah (Pt),,41,BAJALI,18-799-00125,18-799,0.32820233421325684,0.3258599077741305,36,11.730956679868697
Bhuragaon,Bhuragaon,,219,MORIGAON,18-304-00126,18-304,0.37681958358287815,0.3475746096566016,196,68.12462349269391
Laharighat,Laharighat,,233,MORIGAON,18-304-00127,18-304,0.38990700886249546,0.3685735216881992,211,77.76901307621003
Marigaon,Morigaon,y,390,MORIGAON,18-304-00128,18-304,0.3284688653945923,0.3051194160503065,355,108.31739269785882
Mikirbheta,Mikirbheta,,184,MORIGAON,18-304-00129,18-304,0.38990700886249546,0.23864242237590882,166,39.614642114400866
Kaliabor,Kaliabor,,580,NAGAON,18-305-00130,18-305,0.46797100890874865,0.3745499356152196,532,199.26056574729682
Samaguri,Samaguri,,342,NAGAON,18-305-00131,18-305,0.3483531908750534,0.3356163984628943,309,103.70546712503435
Rupahi,Rupahi,,306,NAGAON,18-305-00132,18-305,0.38990700886249546,0.35119320001807997,278,97.63170960502623
Dhing,Dhing,,248,NAGAON,18-305-00133,18-305,0.38990700886249546,0.38786307879543314,225,87.26919272897246
Nagaon,Nagaon,y,372,NAGAON,18-305-00134,18-305,0.38990700886249546,0.3133831560325055,336,105.29674042692184
