Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Information - Public Relations - Printing and Stationery Department||Directorate of Printing and Stationery-Assam,E-1403513,2025_IPRPS_47343_1,Yes,Open Tender,Item Rate,Goods,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,Technical Document,06-Sep-2025 05:00 PM,15-Sep-2025 01:00 PM,06-Sep-2025 05:15 PM,15-Sep-2025 12:00 PM,NA ,NA ,06-Sep-2025 06:00 PM,15-Sep-2025 12:00 PM,17-Sep-2025 01:00 PM,"5,00,000",No,fixed,,Nil,Nil,1.0,SBI Bank,"1,000",0.0,Nil,Nil,No,Director,"Office of Director Printing and Stationery, Assam",FOR PRINTING AND SUPPLY OF INVITATION LETTERS,supply of FOR PRINTING AND SUPPLY OF INVITATION LETTERS FOR MUKHYAMANTRI MAHILA UDYAMITA ABHIYAAN(MMUA),Please refer Tender documents. ,NA ,"2,50,00,000",Miscellaneous Goods,NA ,Tender,180.0,NA ,Guwahati,781006.0,NA ,NA ,NA ,"Office of Director Printing and Stationery, Assam,",No ,No,AOC,03-Feb-2026,"INR 18,377,961.4",7.0,Sanghamitra Lamphusa,03-Feb-2026 03:47 PM,AOCGaneshKalita.pdf (195.00 KB),1.0,280465.0,AM PUBLICATION,INR,"18,377,961.4",1,280465,AM PUBLICATION,12-Sep-2025 03:34 PM,Accepted-AOC,Being the L1,03-Feb-2026 03:47 PM,Finance,Financial Bid has been opened,SANGITA DAS,17-Sep-2025 01:18 PM,,BOQ Comparative Chart,Director,Internal,,Sanghamitra Lamphusa,03-Feb-2026 03:38 PM,finsummary_75552.pdf (132.24 KB),Information - Public Relations - Printing and Stationery Department||Directorate of Printing and Stationery-Assam,2025_IPRPS_47343_1,E-1403513,FOR PRINTING AND SUPPLY OF INVITATION LETTERS,Technical,Technical bid has been opened,SANGITA DAS,15-Sep-2025 01:32 PM,,Chairman,Internal,,Mukut Phukan,16-Sep-2025 03:55 PM,17-Sep-2025 01:00 PM,techsummary_75552.pdf (249.36 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Bid document downloaded from the portal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,281626,MAA MANASHA PRINTERS,13-Sep-2025 04:34 PM,Rejected-Finance,L3,03-Feb-2026 03:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,3,281606,Singhania printing press LLP,15-Sep-2025 10:31 AM,Rejected-Finance,L2,03-Feb-2026 03:38 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
