Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,S.No.1,Bank Name,Tender Fee in ₹,Processing Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
ASSAM CANCER CARE FOUNDATION,ACCF/UtilityBlock/25-26/113,2025_ACCF_48302_1,Yes,Open Tender,Works,Works,2.0,No,No,Online,No,No,No,1,Fee/PreQual/Technical,.pdf,RFP,03-Nov-2025 04:00 PM,21-Nov-2025 04:00 PM,03-Nov-2025 04:00 PM,21-Nov-2025 03:00 PM,NA ,NA ,14-Nov-2025 09:00 AM,21-Nov-2025 03:00 PM,28-Nov-2025 03:00 PM,"3,00,000",No,fixed,,Nil,Nil,1.0,Corrigendum1,Other,,1.0,SBI Bank,"1,000",0.0,Nil,Nil,No,COO,ACCF HO,ACCF/UtilityBlock/25-26/113,Design and Construction of Utility Building for Dhubri Cancer Centre,Please refer Tender documents. ,NA ,"1,50,00,000",Civil Works - Building,NA ,Tender,180.0,NA ,ACCF,781022.0,ACCF HO ,ACCF HO ,10-Nov-2025 12:00 PM ,ACCF HO,No ,No,AOC,20-Feb-2026,"INR 18,800,000",120.0,Arnabjyoti Das,20-Feb-2026 03:29 PM,AOC.pdf (191.00 KB),1.0,286735.0,BHAGYA TRADERS,INR,"18,800,000",1.0,286735.0,BHAGYA TRADERS,21-Nov-2025 12:35 PM,Accepted-AOC,L1,20-Feb-2026 03:29 PM,Finance,BOS,Nayan Khaund,28-Nov-2025 04:27 PM,finance_76809.pdf,BOQ Comparative Chart,COO,Internal,ACCF,Arnabjyoti Das,20-Feb-2026 03:24 PM,finsummary_76809.pdf (809.62 KB),ASSAM CANCER CARE FOUNDATION,2025_ACCF_48302_1,ACCF/UtilityBlock/25-26/113,ACCF/UtilityBlock/25-26/113,Technical,BOS,Nayan Khaund,22-Nov-2025 10:52 AM,technical_76809.pdf,COO,Internal,ACCF,Arnabjyoti Das,28-Nov-2025 12:37 PM,28-Nov-2025 03:00 PM,techsummary_76809.pdf (809.62 KB),AOC
,,,,,,,,,,,,,,2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
