Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
Department of School Education Government of Assam||Adarsha Vidyalaya Sangathan Assam,AVS/Lab Equipment/2024/70,2026_SED_50356_1,Yes,Open Tender,Supply,Goods,2.0,No,No,Not Applicable,No,No,No,1.0,Fee/PreQual/Technical,.pdf,EMD,21-Jan-2026 02:00 PM,03-Feb-2026 04:00 PM,21-Jan-2026 03:00 PM,03-Feb-2026 02:00 PM,21-Jan-2026 03:00 PM ,24-Jan-2026 03:00 PM ,21-Jan-2026 03:00 PM,03-Feb-2026 02:00 PM,16-Feb-2026 12:00 PM,0.0,No,fixed,,Nil,Nil,0.0,Nil,Nil,No,"Managing Director, AVS, Assam","State Office, AVS, Kahilipara, Guwahati-19",Procurement of Laboratory Items/ Equipment,Procurement of Laboratory Items/ Equipment for 13 Adarsha Vidyalayas of Assam with Sr. Sec. classes,Pre Qualification and ATC ,NA ,,Laboratory and scientific equipment,NA ,Tender,180.0,30.0,Kahilipara,781019.0,"State Office, Adarsha Vidyalaya Sangathan, Assam ","State Office, Adarsha Vidyalaya Sangathan, Assam ",29-Jan-2026 03:00 PM ,"State Office, AVS, Kahilipara, Guwahati-19",No ,No,AOC,16-Feb-2026,"INR 3,479,064",30.0,Krishna Baruah,16-Feb-2026 06:44 PM,FinancialSummary.pdf (591.00 KB),After comparison Ms JMK Enterprises was found to be lowest bidder quoted L1 total price Rs 3479064 Rupees Thirty Four Lakh Seventy Nine Thousand and Sixty Four only,1.0,296136.0,J.M.K. ENTERPRISE,INR,"3,479,064",1,296319,ASSAM CHEMICALS & INSTRUMENTS CORPORATION,02-Feb-2026 10:42 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder failed to qualify the Pre qualification criteria (Laboratory items/ equipment samples not submitted),13-Feb-2026 06:18 PM,Finance,02 Technically Qualified Bidders for Financial Evaluation.,Krishna Baruah,16-Feb-2026 06:26 PM,finance_80201.pdf,Managing Director,Internal,"Managing Director, AVS, FAO, AVS",Krishna Baruah,16-Feb-2026 06:34 PM,finsummary_80201.pdf (590.82 KB),Department of School Education Government of Assam||Adarsha Vidyalaya Sangathan Assam,2026_SED_50356_1,AVS/Lab Equipment/2024/70,Procurement of Laboratory Items/ Equipment,Technical,"02 nos. of bidder i.e., M/s JMK Enterprise and M/s JJ Enterprise were found eligible for opening of the Financial Bid as both firms have fulfilled all eligible criteria and terms and condition laid down in the bid document.",Krishna Baruah,13-Feb-2026 06:18 PM,technical_80201.pdf,Managing Director,Internal,"Managing Director AVS, FAO AVS, Joint Director DSE,Training and Placement Officer DTE, Research and Planning Officer AVS",Krishna Baruah,13-Feb-2026 06:30 PM,16-Feb-2026 12:00 PM,techsummary_80201.pdf (764.79 KB),AOC
,,,,,,,,,,,,,,,,.pdf,Pre Qualifications and ATC Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,2,296364,ASSAM ELECTRIC STORE,03-Feb-2026 01:15 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder failed to qualify the Pre qualification criteria (Laboratory items/ equipment samples not submitted),13-Feb-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,.pdf,Technical Documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,3,296153,J J ENTERPRISE,31-Jan-2026 05:44 PM,Rejected-AOC,Rejected as L2 Bidder,16-Feb-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,2.0,BoQ,.xls,Finance Document,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,4,296136,J.M.K. ENTERPRISE,31-Jan-2026 04:46 PM,Accepted-AOC,Accepted,16-Feb-2026 06:44 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,5,296369,Kamal Singh Dugar,03-Feb-2026 01:33 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder failed to qualify the Pre qualification criteria (Laboratory items/ equipment samples not submitted),13-Feb-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,6,296360,NESTECH ENTERPRISE,03-Feb-2026 12:58 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder failed to qualify the Pre qualification criteria.,13-Feb-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,7,296142,PLANTERS,03-Feb-2026 12:00 PM,Not Admitted-Fee/PreQual/Technical,Others-Bidder failed to qualify the Pre qualification criteria (Laboratory items/ equipment samples not submitted),13-Feb-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,8,296299,R D SCIENTIFIC CO,03-Feb-2026 12:22 PM,Not Admitted-Fee/PreQual/Technical,"Others-Bidder failed to qualify the Pre qualification criteria (Limited Laboratory items/equipment samples submitted, not adequate for sample checking)",13-Feb-2026 06:18 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
