class,age,male,female
0,0 to 1,671.81,616.46
1,1 to 5,2762.94,2530.89
10,10 to 15,3285.15,3004.97
15,15 to 20,3036.4,2897.76
20,20 to 25,2788.54,2905.37
25,25 to 30,2914.84,2909.48
30,30 to 35,2793.37,2630.16
35,35 to 40,2542.32,2295.12
40,40 to 45,2129.3,1949.8
45,45 to 50,1898.02,1710.21
5,5 to 10,3424.13,3212.06
50,50 to 55,1438.34,1347.14
55,55 to 60,1134.09,989.2
60,60 to 65,854.81,818.21
65,65 to 70,571.63,585.06
70,70 to 75,419.87,415.46
75,75 to 80,269.65,255.85
80,80 and over,197.7,212
