class,age,male,female
0,0 to 1,2587.02,2393.55
1,1 to 5,10618.95,9808.26
10,10 to 15,12073.92,11189.07
15,15 to 20,12080.73,11570.73
20,20 to 25,11384.64,11027.58
25,25 to 30,10895.83,10551.94
30,30 to 35,9903.77,9457.41
35,35 to 40,9488.89,8840.07
40,40 to 45,8349.52,7738.84
45,45 to 50,7244.36,6725.96
5,5 to 10,12664.13,11688.47
50,50 to 55,6051.31,5774.32
55,55 to 60,4884.03,4088.31
60,60 to 65,3467.36,3244.57
65,65 to 70,2388.5,2214.23
70,70 to 75,1663.98,1686.56
75,75 to 80,1043.75,1024.16
80,80 and over,784.41,989.84
