class,age,male,female
0,0 to 1,510.26,475.08
1,1 to 5,2098.54,1950.48
10,10 to 15,2836.76,2648.08
15,15 to 20,2848.2,2658.75
20,20 to 25,2561.35,2560.56
25,25 to 30,2710.47,2668.89
30,30 to 35,2450.13,2359.29
35,35 to 40,2398.22,2213.03
40,40 to 45,2027.02,1868.79
45,45 to 50,1790.47,1619.94
5,5 to 10,2753.42,2552.99
50,50 to 55,1364.57,1309.14
55,55 to 60,1080.83,986.5
60,60 to 65,755.02,798.95
65,65 to 70,546.96,575.81
70,70 to 75,377.44,420.15
75,75 to 80,240.43,250.18
80,80 and over,166.8,204.25
