class,age,male,female
0,0 to 1,2165.56,2027.22
1,1 to 5,8906.22,8322.84
10,10 to 15,9945.61,9071.32
15,15 to 20,8679.11,7327.24
20,20 to 25,7753.44,7848.39
25,25 to 30,8265.75,7996.98
30,30 to 35,7402.14,7058.75
35,35 to 40,6868.94,6465.45
40,40 to 45,5926.63,5513.97
45,45 to 50,5396.01,4812.12
5,5 to 10,11358.5,10440.94
50,50 to 55,4276.69,4077.99
55,55 to 60,3310.3,2795.23
60,60 to 65,2394.1,2300.63
65,65 to 70,1610.61,1523.48
70,70 to 75,1217.12,1284.78
75,75 to 80,784.95,717.04
80,80 and over,558.72,669.44
