class,age,male,female
0,0 to 1,620.21,579.28
1,1 to 5,2550.69,2378.26
10,10 to 15,3048.19,2808.22
15,15 to 20,2918.63,2912.62
20,20 to 25,2782.74,2768.49
25,25 to 30,2840.12,2596.13
30,30 to 35,2582.59,2166.14
35,35 to 40,2231.73,1936.11
40,40 to 45,1997.1,1725.25
45,45 to 50,1724.98,1505.22
5,5 to 10,3057.72,2816.71
50,50 to 55,1392.85,1218.16
55,55 to 60,1127.83,798.32
60,60 to 65,683.06,574.6
65,65 to 70,434.08,360.9
70,70 to 75,277.12,272.03
75,75 to 80,228.6,200.4
80,80 and over,145.62,160.35
