class,age,male,female
0,0 to 1,1487.66,1388.03
1,1 to 5,6118.24,5698.6
10,10 to 15,6061.22,5383.35
15,15 to 20,5323.15,4609.42
20,20 to 25,5019.17,4977.23
25,25 to 30,4919.13,4537.39
30,30 to 35,4357,3898.22
35,35 to 40,3828.03,3477.62
40,40 to 45,3283.63,3053.4
45,45 to 50,2770.19,2625.29
5,5 to 10,7025.54,6529.4
50,50 to 55,2288.84,2159.22
55,55 to 60,1754.92,1513.83
60,60 to 65,1217.08,1197.88
65,65 to 70,788.49,864.76
70,70 to 75,568.44,738.37
75,75 to 80,384.99,479.51
80,80 and over,311.62,444.21
