class,age,male,female
0,0 to 1,2487.16,2271.86
1,1 to 5,10228.87,9327.23
10,10 to 15,12699.11,11727.27
15,15 to 20,11743.74,11028.42
20,20 to 25,10674.73,10938.87
25,25 to 30,11399.31,10913.08
30,30 to 35,10441.23,9389.65
35,35 to 40,9082.48,8044.89
40,40 to 45,7425.18,6789.58
45,45 to 50,6617.54,5817.38
5,5 to 10,13118.01,12017.39
50,50 to 55,4931.67,4699.75
55,55 to 60,3926.89,3503.97
60,60 to 65,2983.24,2765.78
65,65 to 70,1983.4,1984.85
70,70 to 75,1456.97,1412.95
75,75 to 80,1007.41,869.53
80,80 and over,644.08,698.4
