class,age,male,female
0,0 to 1,1543.78,1427.03
1,1 to 5,6349.06,5858.73
10,10 to 15,8388.82,7628.36
15,15 to 20,8536.6,8270.13
20,20 to 25,8391.61,8673.09
25,25 to 30,9013.46,8588.89
30,30 to 35,8309.86,7531.19
35,35 to 40,7649.48,7016.79
40,40 to 45,6582.46,6219.96
45,45 to 50,6167.13,5674.5
5,5 to 10,8139.85,7519.58
50,50 to 55,4870.52,4439.73
55,55 to 60,3827.11,3292.74
60,60 to 65,2622.39,2500.97
65,65 to 70,1708.35,1622.59
70,70 to 75,1140.63,1138.85
75,75 to 80,763.68,693.24
80,80 and over,502.47,585.59
