class,age,male,female
0,0 to 1,1713.2,1591.19
1,1 to 5,7045.82,6532.68
10,10 to 15,8996.04,8229.7
15,15 to 20,8992.25,7886.41
20,20 to 25,8551.62,8385.33
25,25 to 30,8923.68,8519.13
30,30 to 35,7951.79,7467.55
35,35 to 40,7676.22,6927.19
40,40 to 45,6589.97,5824.26
45,45 to 50,5913.76,5177.33
5,5 to 10,8885.92,8284.62
50,50 to 55,4562.11,4220.97
55,55 to 60,3694.87,3023.2
60,60 to 65,2583.69,2592.15
65,65 to 70,1793.97,1879.01
70,70 to 75,1207.69,1388.55
75,75 to 80,762.98,834.02
80,80 and over,555.17,712.9
