class,age,male,female
0,0 to 1,5326.82,4934.18
1,1 to 5,21907.47,20257.46
10,10 to 15,25681.48,23930.41
15,15 to 20,24544.16,23420.05
20,20 to 25,21743.8,21687.17
25,25 to 30,22075.36,21003.61
30,30 to 35,19435.95,17833.94
35,35 to 40,18251.59,16424.64
40,40 to 45,15441.64,13792.83
45,45 to 50,13361.48,11939.37
5,5 to 10,27116.95,25013.36
50,50 to 55,10487.09,9316.47
55,55 to 60,7860.5,6516.1
60,60 to 65,5561.61,5046.68
65,65 to 70,3610.93,3447.82
70,70 to 75,2621.04,2636.42
75,75 to 80,1714.25,1638.96
80,80 and over,1368.89,1596.3
