class,age,male,female
0,0 to 1,439.6,409.17
1,1 to 5,1807.92,1679.85
10,10 to 15,2438.94,2274.86
15,15 to 20,2450.93,2279.31
20,20 to 25,2256.41,2232.4
25,25 to 30,2367.58,2324.17
30,30 to 35,2160.2,2054.96
35,35 to 40,2099.18,1922.64
40,40 to 45,1784.77,1619.36
45,45 to 50,1581.28,1410.24
5,5 to 10,2359.06,2185.78
50,50 to 55,1220.61,1153.12
55,55 to 60,962.76,855.11
60,60 to 65,677.66,712.64
65,65 to 70,504.21,530.54
70,70 to 75,348.85,389.98
75,75 to 80,218.98,226.55
80,80 and over,147.76,180.29
