class,age,male,female
0,0 to 1,822.53,767.87
1,1 to 5,3382.8,3152.54
10,10 to 15,3985.83,3681.83
15,15 to 20,3808.56,3796.37
20,20 to 25,3607.43,3590.67
25,25 to 30,3668.68,3361.32
30,30 to 35,3319.22,2800.42
35,35 to 40,2879.53,2505.24
40,40 to 45,2564.06,2224.67
45,45 to 50,2212.29,1938.44
5,5 to 10,4026.06,3714.16
50,50 to 55,1778.68,1562.92
55,55 to 60,1431.94,1028.54
60,60 to 65,873.59,742.59
65,65 to 70,555.4,469.34
70,70 to 75,357.09,354.19
75,75 to 80,290.01,259.19
80,80 and over,187.24,209.49
