class,age,male,female
0,0 to 1,4044.98,3743.56
1,1 to 5,16635.67,15369.32
10,10 to 15,20588.15,19150.04
15,15 to 20,20636.27,19868.02
20,20 to 25,19497.55,18968.84
25,25 to 30,19403.46,18061.63
30,30 to 35,16994.12,15414.49
35,35 to 40,15155.56,13566.75
40,40 to 45,12963.87,11313.27
45,45 to 50,11136.04,9395.53
5,5 to 10,21162.19,19411.63
50,50 to 55,8405.31,7145.59
55,55 to 60,6186.22,4832.97
60,60 to 65,4200.64,3448.09
65,65 to 70,2686.17,2421.34
70,70 to 75,1843.24,1745.46
75,75 to 80,1210.47,1139.55
80,80 and over,987.2,1100.63
