class,age,male,female
0,0 to 1,1799.73,1677.61
1,1 to 5,7401.69,6887.48
10,10 to 15,8829.77,8251.55
15,15 to 20,8288.09,8018.65
20,20 to 25,7854.76,8112.33
25,25 to 30,8486.04,8058.49
30,30 to 35,7730.31,7003.28
35,35 to 40,7076.44,6392.93
40,40 to 45,6157.71,5618.77
45,45 to 50,5639.29,5039.47
5,5 to 10,9306.52,8668.03
50,50 to 55,4538.21,4096.7
55,55 to 60,3467.5,2944.87
60,60 to 65,2617.74,2324.17
65,65 to 70,1727.94,1566.42
70,70 to 75,1223.1,1151.96
75,75 to 80,752.15,677.19
80,80 and over,541.75,608.1
