class,age,male,female
0,0 to 1,1041.72,963.58
1,1 to 5,4284.23,3956.01
10,10 to 15,5248.8,4876.16
15,15 to 20,5152.53,4986.83
20,20 to 25,4543.2,4576.81
25,25 to 30,4669.9,4474.38
30,30 to 35,4124.74,3795.01
35,35 to 40,3919,3522.42
40,40 to 45,3282.14,2906.04
45,45 to 50,2872.15,2534.79
5,5 to 10,5409.75,4987.78
50,50 to 55,2198.67,1949.13
55,55 to 60,1657.46,1391.88
60,60 to 65,1166.27,1049.94
65,65 to 70,763.21,727.15
70,70 to 75,543.54,523.13
75,75 to 80,342.46,317.6
80,80 and over,267.24,297.98
