class,age,male,female
0,0 to 1,246.11,228.62
1,1 to 5,1012.16,938.63
10,10 to 15,1303.76,1194.34
15,15 to 20,1308.29,1154.15
20,20 to 25,1245.92,1220.31
25,25 to 30,1302.28,1243.67
30,30 to 35,1159.91,1090.43
35,35 to 40,1122.52,1012.89
40,40 to 45,963.57,850.12
45,45 to 50,865.38,755.75
5,5 to 10,1280.12,1193.3
50,50 to 55,665.63,615.4
55,55 to 60,539.3,441.45
60,60 to 65,377.62,379.22
65,65 to 70,262.7,275.12
70,70 to 75,176.46,202.09
75,75 to 80,111.1,120.77
80,80 and over,80.57,102.7
