class,age,male,female
0,0 to 1,3688.21,3438
1,1 to 5,15168.38,14114.85
10,10 to 15,18132.59,16942.43
15,15 to 20,17036.99,16495.37
20,20 to 25,16150.36,16688.53
25,25 to 30,17458.77,16582.28
30,30 to 35,15908.31,14410.63
35,35 to 40,14564.58,13157.53
40,40 to 45,12670.87,11558.08
45,45 to 50,11609.04,10370.84
5,5 to 10,19084.2,17775.82
50,50 to 55,9335.58,8429.11
55,55 to 60,7137.57,6062.43
60,60 to 65,5385.56,4780.99
65,65 to 70,3556.83,3223.09
70,70 to 75,2514.55,2365.05
75,75 to 80,1545.46,1389.66
80,80 and over,1111.05,1244.9
