class,age,male,female
0,0 to 1,2898.53,2694.36
1,1 to 5,11920.69,11061.8
10,10 to 15,13395.07,12511.13
15,15 to 20,11943.94,10896.54
20,20 to 25,10954.58,11003.06
25,25 to 30,11220.48,10685.38
30,30 to 35,9991.58,9317.95
35,35 to 40,9149.29,8461.12
40,40 to 45,7885.67,7321.17
45,45 to 50,6838.36,6428.5
5,5 to 10,14402.6,13381.19
50,50 to 55,5708.81,5375.41
55,55 to 60,4359.41,3691.96
60,60 to 65,3287.4,3186.34
65,65 to 70,2229.51,2133.71
70,70 to 75,1619.62,1744.39
75,75 to 80,1077.9,1071.35
80,80 and over,874.76,1081.68
