class,age,male,female
0,0 to 1,1591.05,1480.83
1,1 to 5,6543.48,6079.6
10,10 to 15,7410.77,6934.63
15,15 to 20,6635.64,6077.54
20,20 to 25,6097.84,6104.13
25,25 to 30,6223.98,5923.52
30,30 to 35,5539.39,5159.09
35,35 to 40,5090.42,4703.37
40,40 to 45,4396.69,4065.82
45,45 to 50,3806.47,3568.77
5,5 to 10,7909.68,7342.42
50,50 to 55,3178.98,2972
55,55 to 60,2431.32,2050.82
60,60 to 65,1827.12,1751.38
65,65 to 70,1241.46,1179.5
70,70 to 75,892.03,957.68
75,75 to 80,602.8,593.85
80,80 and over,483.06,591.8
