class,age,male,female
0,0 to 1,519.19,486.37
1,1 to 5,2135.27,1996.79
10,10 to 15,2429.67,2222.26
15,15 to 20,2146.7,1841.07
20,20 to 25,1932.1,1952.46
25,25 to 30,2055.56,1986.86
30,30 to 35,1837.31,1754.56
35,35 to 40,1716.13,1613.36
40,40 to 45,1480.47,1379.02
45,45 to 50,1350.02,1207.24
5,5 to 10,2734.57,2515.9
50,50 to 55,1064.36,1015.1
55,55 to 60,824.47,700.41
60,60 to 65,592.41,571.6
65,65 to 70,398.38,380.23
70,70 to 75,299.04,315.59
75,75 to 80,191.9,177.29
80,80 and over,136.13,162.18
