class,age,male,female
0,0 to 1,1612.37,1498.44
1,1 to 5,6631.16,6151.92
10,10 to 15,7606.86,6890.33
15,15 to 20,7116.54,5870.46
20,20 to 25,6387.57,6482.15
25,25 to 30,6534.27,6301.39
30,30 to 35,5899.44,5518.12
35,35 to 40,5474.95,5055.03
40,40 to 45,4686.85,4414.84
45,45 to 50,4122.58,3859.9
5,5 to 10,8190.61,7620.11
50,50 to 55,3331.46,3186.2
55,55 to 60,2637.18,2273.44
60,60 to 65,1782.65,1811.07
65,65 to 70,1223.53,1284.84
70,70 to 75,875.45,1056.48
75,75 to 80,592.86,682.43
80,80 and over,443.41,617.38
