class,age,male,female
0,0 to 1,1304.73,1211.97
1,1 to 5,5365.93,4975.8
10,10 to 15,6014.22,5612.01
15,15 to 20,5362.82,4889.47
20,20 to 25,4908.2,4937.02
25,25 to 30,5034.64,4796.28
30,30 to 35,4482.71,4182.02
35,35 to 40,4101.55,3791.94
40,40 to 45,3529.15,3279.41
45,45 to 50,3062.74,2878.9
5,5 to 10,6486.7,6027.93
50,50 to 55,2551.85,2407.5
55,55 to 60,1945.93,1650.77
60,60 to 65,1467.93,1428.31
65,65 to 70,993.61,954.41
70,70 to 75,725.78,781.65
75,75 to 80,479.09,477.85
80,80 and over,391.19,485.25
