class,age,male,female
0,0 to 1,774.79,715.93
1,1 to 5,3186.47,2939.29
10,10 to 15,4156.24,3795.34
15,15 to 20,4174.43,4027.07
20,20 to 25,4081.97,4164.19
25,25 to 30,4285.92,4157.56
30,30 to 35,4040.46,3738.73
35,35 to 40,3929.61,3624.81
40,40 to 45,3479.49,3185.69
45,45 to 50,3286.35,2867.97
5,5 to 10,4057.41,3751.59
50,50 to 55,2496.09,2246.3
55,55 to 60,1955.13,1685.93
60,60 to 65,1384.82,1306.39
65,65 to 70,980.42,890.4
70,70 to 75,666.55,614.9
75,75 to 80,435.08,364.49
80,80 and over,287.04,294.02
