class,age,male,female
0,0 to 1,1685.36,1554.32
1,1 to 5,6931.32,6381.34
10,10 to 15,7815.2,7230.89
15,15 to 20,7849.24,7507.72
20,20 to 25,7472.49,7200.14
25,25 to 30,7189.36,6912.12
30,30 to 35,6560.14,6213.76
35,35 to 40,6288.89,5821.24
40,40 to 45,5539.28,5119.62
45,45 to 50,4821.09,4470.51
5,5 to 10,8214.03,7559.9
50,50 to 55,3994.84,3819.03
55,55 to 60,3253.16,2726.84
60,60 to 65,2301.65,2158.05
65,65 to 70,1595.8,1487.51
70,70 to 75,1086.72,1111.49
75,75 to 80,692.64,685.35
80,80 and over,491.63,630.08
