class,age,male,female
0,0 to 1,2158.28,2009.29
1,1 to 5,8876.3,8249.22
10,10 to 15,10033.71,9390.8
15,15 to 20,8951.95,8181.27
20,20 to 25,8245.16,8255.35
25,25 to 30,8418.11,8010.53
30,30 to 35,7497.18,6985.56
35,35 to 40,6878.96,6364.17
40,40 to 45,5949.22,5511.06
45,45 to 50,5150.67,4840.87
5,5 to 10,10714.04,9949.05
50,50 to 55,4315.67,4044.74
55,55 to 60,3304.82,2788.55
60,60 to 65,2489.26,2391.63
65,65 to 70,1694.7,1609.28
70,70 to 75,1216.74,1310.01
75,75 to 80,823.89,812.6
80,80 and over,659.94,810.18
