class,age,male,female
0,0 to 1,3557.91,3322.7
1,1 to 5,14618.5,13629.05
10,10 to 15,14608.38,12979.81
15,15 to 20,12748.37,11066.3
20,20 to 25,11958.22,12060.24
25,25 to 30,11790.49,11039.1
30,30 to 35,10478.69,9473.95
35,35 to 40,9230.26,8456.1
40,40 to 45,7929.02,7393.75
45,45 to 50,6698,6347.59
5,5 to 10,16868.76,15691.69
50,50 to 55,5570.54,5253.71
55,55 to 60,4267.71,3675.83
60,60 to 65,2950.73,2896.25
65,65 to 70,1913.15,2082.17
70,70 to 75,1401.98,1791.66
75,75 to 80,939.96,1155.1
80,80 and over,790.98,1102.83
