class,age,male,female
0,0 to 1,735.81,684.17
1,1 to 5,3026.14,2808.89
10,10 to 15,4047.89,3764.42
15,15 to 20,4076.14,3740.34
20,20 to 25,4030.85,3867.3
25,25 to 30,4123.21,4009.73
30,30 to 35,3867.03,3547.19
35,35 to 40,3676.85,3291.97
40,40 to 45,3181.38,2751.26
45,45 to 50,2843.3,2430.6
5,5 to 10,3876.37,3583.49
50,50 to 55,2276.11,2058.61
55,55 to 60,1774.61,1454.13
60,60 to 65,1275.19,1317.82
65,65 to 70,1016.16,1067.86
70,70 to 75,707.77,799.86
75,75 to 80,428.42,437.11
80,80 and over,268.44,324.58
