class,age,male,female
0,0 to 1,1137.46,1040.1
1,1 to 5,4678.01,4270.18
10,10 to 15,5034.79,4733.06
15,15 to 20,4779.82,4492.11
20,20 to 25,4293.46,3983.51
25,25 to 30,4013.58,3850.05
30,30 to 35,3704.81,3450.67
35,35 to 40,3526.02,3212.39
40,40 to 45,3083.8,2812.41
45,45 to 50,2529.84,2254.49
5,5 to 10,5518.06,5228.31
50,50 to 55,2150.02,2018.38
55,55 to 60,1634.14,1341.68
60,60 to 65,1325.04,1211.14
65,65 to 70,890.45,789.94
70,70 to 75,626.19,626.1
75,75 to 80,346.22,320.1
80,80 and over,269.24,324.42
