class,age,male,female
0,0 to 1,2218.83,2065.19
1,1 to 5,9125.31,8478.73
10,10 to 15,10332.04,9668.48
15,15 to 20,9246.61,8466.32
20,20 to 25,8499.98,8508.98
25,25 to 30,8676.14,8257.13
30,30 to 35,7722.58,7192.84
35,35 to 40,7095.11,6556.85
40,40 to 45,6129.33,5669.47
45,45 to 50,5306.52,4976.89
5,5 to 10,11028.27,10237.85
50,50 to 55,4433.84,4146.62
55,55 to 60,3391.67,2861
60,60 to 65,2549.64,2444.76
65,65 to 70,1732.89,1646.27
70,70 to 75,1244.98,1337.16
75,75 to 80,841.57,829.21
80,80 and over,674.35,826.4
