class,age,male,female
0,0 to 1,1455.31,1330.08
1,1 to 5,5985.22,5460.72
10,10 to 15,7448.69,6872.15
15,15 to 20,6923.35,6511.71
20,20 to 25,6322.76,6484.88
25,25 to 30,6754.59,6466.78
30,30 to 35,6188.58,5568.92
35,35 to 40,5401.88,4795
40,40 to 45,4427.87,4059.81
45,45 to 50,3960.99,3494.4
5,5 to 10,7673.46,7032.44
50,50 to 55,2963.83,2816.24
55,55 to 60,2358.38,2099.17
60,60 to 65,1778.65,1651.93
65,65 to 70,1180.77,1178.43
70,70 to 75,862.43,838.1
75,75 to 80,595.74,515.8
80,80 and over,381.21,415.33
