class,age,male,female
0,0 to 1,773.43,719.15
1,1 to 5,3180.85,2952.5
10,10 to 15,4254.84,3956.89
15,15 to 20,4284.54,3931.57
20,20 to 25,4236.93,4065.02
25,25 to 30,4334.02,4214.73
30,30 to 35,4064.74,3728.55
35,35 to 40,3864.84,3460.28
40,40 to 45,3344.03,2891.92
45,45 to 50,2988.67,2554.87
5,5 to 10,4074.55,3766.7
50,50 to 55,2392.48,2163.86
55,55 to 60,1865.34,1528.47
60,60 to 65,1340.38,1385.2
65,65 to 70,1068.11,1122.46
70,70 to 75,743.96,840.76
75,75 to 80,450.33,459.46
80,80 and over,282.17,341.17
