class,age,male,female
0,0 to 1,591.76,552.15
1,1 to 5,2433.73,2266.87
10,10 to 15,2410.46,2140.71
15,15 to 20,2116.23,1832.45
20,20 to 25,1995.91,1978.96
25,25 to 30,1955.83,1803.93
30,30 to 35,1732.53,1550
35,35 to 40,1521.95,1382.52
40,40 to 45,1305.56,1213.83
45,45 to 50,1101.15,1043.56
5,5 to 10,2794.66,2597.29
50,50 to 55,909.96,858.48
55,55 to 60,697.72,601.84
60,60 to 65,484.04,476.3
65,65 to 70,313.47,343.8
70,70 to 75,226.07,293.65
75,75 to 80,153.08,190.7
80,80 and over,123.94,176.71
