class,age,male,female
0,0 to 1,1140.57,1063.07
1,1 to 5,4690.79,4364.48
10,10 to 15,5636.82,5271.87
15,15 to 20,5312.31,5155.26
20,20 to 25,5036.98,5205.55
25,25 to 30,5434.56,5166.32
30,30 to 35,4948.02,4486.01
35,35 to 40,4528.71,4094.83
40,40 to 45,3941.75,3591.46
45,45 to 50,3606.41,3215.54
5,5 to 10,5907.46,5504.66
50,50 to 55,2892.45,2608.05
55,55 to 60,2211.26,1873.58
60,60 to 65,1661.21,1476.18
65,65 to 70,1097.39,994.44
70,70 to 75,773.48,727.35
75,75 to 80,475.43,427.23
80,80 and over,341.62,382.74
