class,age,male,female
0,0 to 1,1328.85,1238.98
1,1 to 5,5465.13,5086.69
10,10 to 15,5501.25,4900.59
15,15 to 20,4885.11,4251.28
20,20 to 25,4571.83,4538.51
25,25 to 30,4515.71,4165.37
30,30 to 35,3984.01,3588.02
35,35 to 40,3545.69,3228.78
40,40 to 45,3032.51,2825.63
45,45 to 50,2578.67,2435.09
5,5 to 10,6324.47,5870.52
50,50 to 55,2105.28,1987.85
55,55 to 60,1625.2,1396.06
60,60 to 65,1116.07,1099.97
65,65 to 70,729.69,798.15
70,70 to 75,524.61,671.1
75,75 to 80,358.26,437.52
80,80 and over,285.91,400.59
