class,age,male,female
0,0 to 1,2899.07,2686.68
1,1 to 5,11922.92,11030.28
10,10 to 15,12664.62,11489.86
15,15 to 20,12070.81,10529.08
20,20 to 25,10655.71,10951.47
25,25 to 30,10845.85,10181.88
30,30 to 35,9327.02,8483.53
35,35 to 40,8502.68,7903
40,40 to 45,7251.95,7025.97
45,45 to 50,6489.55,6145.58
5,5 to 10,13687.34,12731.95
50,50 to 55,5161.36,4802.14
55,55 to 60,3922.32,3419.95
60,60 to 65,2504.98,2606.49
65,65 to 70,1794.54,1934.91
70,70 to 75,1175.59,1511.89
75,75 to 80,837,984.74
80,80 and over,632.62,850.55
