class,age,male,female
0,0 to 1,432.7,402.17
1,1 to 5,1779.54,1651.13
10,10 to 15,2322.32,2150.89
15,15 to 20,2314.07,2091.42
20,20 to 25,2266.73,2186.82
25,25 to 30,2315.9,2249.51
30,30 to 35,2165.5,1988.04
35,35 to 40,2051,1840.06
40,40 to 45,1772.88,1545.11
45,45 to 50,1581.51,1364.03
5,5 to 10,2264.05,2095.28
50,50 to 55,1269.78,1154.3
55,55 to 60,991.4,815
60,60 to 65,708.79,730.45
65,65 to 70,557.51,585.62
70,70 to 75,389.55,443.32
75,75 to 80,238.18,246.43
80,80 and over,152.02,187.54
