class,age,male,female
0,0 to 1,3321.2,3036.27
1,1 to 5,13659.01,12465.51
10,10 to 15,18383.19,16936.97
15,15 to 20,20183.05,18979.63
20,20 to 25,22778.29,21844.44
25,25 to 30,23933.26,23700.61
30,30 to 35,23444.05,22085.68
35,35 to 40,22521.11,20865.08
40,40 to 45,20085.99,17889.43
45,45 to 50,17772.74,15735.63
5,5 to 10,17151.84,15560.18
50,50 to 55,14472.16,12423.4
55,55 to 60,11361.48,8647.4
60,60 to 65,7489.15,5991.95
65,65 to 70,4802.5,3952.63
70,70 to 75,3039.53,2778.07
75,75 to 80,2055.21,2010.39
80,80 and over,1274.06,1593.43
