class,age,male,female
0,0 to 1,3968.8,3678.54
1,1 to 5,16322.33,15102.34
10,10 to 15,18582.9,16913.02
15,15 to 20,17816.19,16007.86
20,20 to 25,15832.24,15850.25
25,25 to 30,16486.89,15225.5
30,30 to 35,14170.36,13324.89
35,35 to 40,13696.89,12658.17
40,40 to 45,11501.44,10863.67
45,45 to 50,10270.68,9494.95
5,5 to 10,20078.93,18464.56
50,50 to 55,7787.78,7393.41
55,55 to 60,6269.14,5251.38
60,60 to 65,4041.37,4023.83
65,65 to 70,2804.65,3014.97
70,70 to 75,1977.91,2287.32
75,75 to 80,1420.78,1530.24
80,80 and over,1038.63,1288.56
