class,age,male,female
0,0 to 1,1793.47,1667.5
1,1 to 5,7375.94,6845.98
10,10 to 15,8104.5,7276.46
15,15 to 20,7432.7,5871.59
20,20 to 25,6686.87,6823.81
25,25 to 30,6759.01,6461.85
30,30 to 35,6094.39,5638.31
35,35 to 40,5542.22,5132.48
40,40 to 45,4786.35,4545.77
45,45 to 50,4208.32,3993.36
5,5 to 10,8965.88,8344.43
50,50 to 55,3477,3316.5
55,55 to 60,2747.17,2318.44
60,60 to 65,1827.62,1836.43
65,65 to 70,1233.41,1299.97
70,70 to 75,893.62,1111.45
75,75 to 80,617.98,735.53
80,80 and over,470.61,679.84
