class,age,male,female
0,0 to 1,742.87,692.48
1,1 to 5,3055.18,2843.02
10,10 to 15,3651.36,3411.93
15,15 to 20,3431.83,3324.46
20,20 to 25,3254.34,3363.48
25,25 to 30,3520.01,3342.79
30,30 to 35,3208.03,2904.89
35,35 to 40,2936.72,2652.03
40,40 to 45,2555.47,2330.95
45,45 to 50,2342.72,2091.66
5,5 to 10,3845.4,3581.85
50,50 to 55,1883.61,1699.5
55,55 to 60,1439.52,1222.72
60,60 to 65,1086.56,963.44
65,65 to 70,717.03,649.41
70,70 to 75,507.18,476.32
75,75 to 80,311.31,279.67
80,80 and over,223.61,250.36
