class,age,male,female
0,0 to 1,989.04,914.28
1,1 to 5,4067.58,3753.63
10,10 to 15,5305.19,4852.99
15,15 to 20,5340.36,5156.27
20,20 to 25,5245.89,5370.57
25,25 to 30,5542.01,5384.7
30,30 to 35,5233.59,4846.37
35,35 to 40,5100.15,4702.31
40,40 to 45,4505.59,4120.55
45,45 to 50,4257.67,3713.31
5,5 to 10,5172.14,4789.59
50,50 to 55,3226.37,2907.08
55,55 to 60,2531.52,2187.68
60,60 to 65,1796.37,1697.49
65,65 to 70,1273.84,1156.96
70,70 to 75,865.96,797.87
75,75 to 80,564.34,471.03
80,80 and over,370.73,378.94
